ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-31 14:47:06.413206+00:00,entry,317,lab0317_s355_w3_1045_1120_r2,S355,452845850912,COIN,COIN260807C00165000,1,0.49,0.48,48.0,,,,-0.01,,0.75,-0.75,0.22222222222222215,gap -6.4%,c2bc33d7-be0a-4d81-8d8c-be4ad1c3590f
2026-07-31 18:21:49.614834+00:00,exit,317,lab0317_s355_w3_1045_1120_r2,S355,452845850912,COIN,COIN260807C00165000,1,,1.38,48.0,187.5,90.0,take_profit (+179.3%),,-0.01,0.5,-0.5,,,cf6c90f9-7f34-4138-a2d8-3698ff3eb8f9
2026-07-31 14:47:06.413206+00:00,entry,317,lab0317_s355_w3_1045_1120_r2,S355,fd4440778a12,COIN,COIN260807C00165000,1,0.48,0.48,48.0,,,,-0.01,,0.5,-0.5,,,c2bc33d7-be0a-4d81-8d8c-be4ad1c3590f
2026-08-05 15:02:42.038464+00:00,entry,317,lab0317_s355_w3_1045_1120_r2,S355,4f1ab37487b5,UBER,UBER260814C00072000,1,0.47,0.46,46.0,,,,-0.01,,0.75,-0.75,0.10989010989010987,gap -4.2%,9743ef75-6208-4d70-b87c-bbd815e8a68c
2026-08-05 15:02:42.038464+00:00,entry,317,lab0317_s355_w3_1045_1120_r2,S355,4f1ab37487b5,UBER,UBER260814C00072000,1,0.46,0.46,46.0,,,,-0.01,,0.5,-0.5,,,9743ef75-6208-4d70-b87c-bbd815e8a68c
2026-08-06 14:16:01.610228+00:00,exit,317,lab0317_s355_w3_1045_1120_r2,S355,4f1ab37487b5,UBER,UBER260814C00072000,1,,0.66,46.0,43.48,20.0,take_profit (+55.3%),,-0.01,0.5,-0.5,,,2b56a2a0-0a93-4572-bbd6-914a44097869
2026-08-06 14:47:14.281824+00:00,entry,317,lab0317_s355_w3_1045_1120_r2,S355,564ac078e6c2,MARA,MARA260814C00011500,1,0.5,0.49,49.0,,,,-0.01,,0.75,-0.75,0.06060606060606066,gap -2.8%,10e6c252-883a-49fe-a1dd-3d9f9c89edd7
2026-08-05 15:02:42.038464+00:00,entry,317,lab0317_s355_w3_1045_1120_r2,S355,cfc8d0ff2fa1,UBER,UBER260814C00072000,1,0.46,0.46,46.0,,,,-0.01,,0.5,-0.5,,,9743ef75-6208-4d70-b87c-bbd815e8a68c
2026-08-06T18:29:33Z,reconcile,317,lab0317_s355_w3_1045_1120_r2,S355,cfc8d0ff2fa1,UBER,UBER260814C00072000,0,,,0,,,missing_from_broker,,,,,,lot closed outside of bot (expired/manual),
2026-08-06 17:52:15.466761+00:00,exit,317,lab0317_s355_w3_1045_1120_r2,S355,564ac078e6c2,MARA,MARA260814C00011500,1,,0.86,49.0,75.51,37.0,take_profit (+100.0%),,-0.01,0.5,-0.5,,,c447c2d5-f776-4fe5-919b-ed040e91205c
2026-08-06 14:47:14.281824+00:00,entry,317,lab0317_s355_w3_1045_1120_r2,S355,eee96fa34ddc,MARA,MARA260814C00011500,1,0.49,0.49,49.0,,,,-0.01,,0.5,-0.5,,,10e6c252-883a-49fe-a1dd-3d9f9c89edd7
2026-08-06 14:16:01.610228+00:00,exit,317,lab0317_s355_w3_1045_1120_r2,S355,eee96fa34ddc,MARA,MARA260814C00011500,1,,0.66,49.0,34.69,17.0,reconcile_fill,,-0.01,0.5,-0.5,,,2b56a2a0-0a93-4572-bbd6-914a44097869
2026-08-05 15:02:42.038464+00:00,entry,317,lab0317_s355_w3_1045_1120_r2,S355,85b86ba0662a,UBER,UBER260814C00072000,1,0.46,0.46,46.0,,,,-0.01,,0.5,-0.5,,,9743ef75-6208-4d70-b87c-bbd815e8a68c
2026-08-06 14:47:14.281824+00:00,entry,317,lab0317_s355_w3_1045_1120_r2,S355,702d23ca4451,MARA,MARA260814C00011500,1,0.49,0.49,49.0,,,,-0.01,,0.5,-0.5,,,10e6c252-883a-49fe-a1dd-3d9f9c89edd7
2026-08-06 14:16:01.610228+00:00,exit,317,lab0317_s355_w3_1045_1120_r2,S355,702d23ca4451,MARA,MARA260814C00011500,1,,0.66,49.0,34.69,17.0,reconcile_fill,,-0.01,0.5,-0.5,,,2b56a2a0-0a93-4572-bbd6-914a44097869
2026-08-10 14:47:31.488071+00:00,entry,317,lab0317_s355_w3_1045_1120_r2,S355,7d408f21f4b7,AAPL,AAPL260817C00320000,1,0.63,0.62,62.0,,,,-0.01,,0.5,-0.5,0.11570247933884308,gap -2.1%,92a80577-0a18-4ef5-bd51-dbf38363dc01
2026-08-06 17:52:15.466761+00:00,exit,317,lab0317_s355_w3_1045_1120_r2,S355,7d408f21f4b7,AAPL,AAPL260817C00320000,1,,0.86,62.0,38.71,24.0,reconcile_fill,,-0.01,0.5,-0.5,,,c447c2d5-f776-4fe5-919b-ed040e91205c
