ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-10 14:06:54.089411+00:00,entry,65,c065_s174_w2_1005_1045_r4,S174,e6bfc9859785,INTC,INTC260713C00115000,1,0.62,0.62,62.0,,,,-0.01,,0.5,-0.5,,,91739f4f-646e-4477-bca1-d597477f2057
2026-07-09 14:17:41.094796+00:00,entry,65,c065_s174_w2_1005_1045_r4,S174,3c0e50bb7d08,PLTR,PLTR260717C00139000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,b9dcb80e-4adf-4fb3-ba61-3585bf9981a6
2026-07-09 13:48:58.219854+00:00,entry,65,c065_s174_w2_1005_1045_r4,S173,aa0c4d469730,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,b166f61d-14ca-498c-b7e9-e605ba9e3bc6
2026-07-08 14:41:11.598832+00:00,entry,65,c065_s174_w2_1005_1045_r4,S165,ff18618bb994,BA,BA260710C00237500,1,0.19,0.19,19.0,,,,-0.01,,0.5,-0.5,,,aeeea684-df4b-4606-932e-f4759d43ad76
2026-07-08 14:15:06.092729+00:00,entry,65,c065_s174_w2_1005_1045_r4,S174,db90192310bd,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,19caaad3-6bc3-4f0b-b6cf-b3b01f43830b
2026-07-08 14:05:13.876149+00:00,entry,65,c065_s174_w2_1005_1045_r4,S173,d87328bbd5d6,BA,BA260710C00240000,1,0.17,0.17,17.0,,,,-0.01,,0.5,-0.5,,,382fae9a-3c7c-4cd6-a106-ef3e661e9c61
2026-07-10 14:06:54.089411+00:00,entry,65,c065_s174_w2_1005_1045_r4,S174,e6bfc9859785,INTC,INTC260713C00115000,1,0.62,0.62,62.0,,,,-0.01,,0.5,-0.5,,,91739f4f-646e-4477-bca1-d597477f2057
2026-07-10 18:16:02.437147+00:00,exit,65,c065_s174_w2_1005_1045_r4,S174,8c0dedaf4ca2,PLTR,PLTR260717C00139000,1,,0.34,73.0,-53.42,-39.0,stop_loss (-53.4%),,-0.01,0.5,-0.5,,,50e40427-8986-4fb1-ab10-c7f3e229378f
2026-07-10 18:24:35.974250+00:00,exit,65,c065_s174_w2_1005_1045_r4,S174,c0329c5fc5ae,PLTR,PLTR260717C00139000,1,,0.36,73.0,-50.68,-37.0,stop_loss (-52.1%),,-0.01,0.5,-0.5,,,2df0aa5a-b01a-44d2-abc1-250ed2f2283f
2026-07-09 14:17:41.094796+00:00,entry,65,c065_s174_w2_1005_1045_r4,S174,49f6544d158f,PLTR,PLTR260717C00139000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,b9dcb80e-4adf-4fb3-ba61-3585bf9981a6
