strategy_id,symbol,avg_return_pct,med_return_pct,exp_return_pct_per_signal
S001,JKHY,0.2240249422939877,0.08993085821314083,0.018926558894049327
S002,JKHY,0.24888308830294573,0.11203756913084119,0.019765431648045933
S003,JKHY,1.1343737711923412,0.2352453657521923,0.024994676314407518
S004,JKHY,0.16526095605045224,0.07329118310520044,0.01710032887083116
S005,JKHY,0.14790797586529233,-0.01154088593442147,0.020498731724056595
S006,JKHY,0.21271664703971732,-0.054909085215712666,0.03394705821483262
S007,JKHY,0.14790797586529233,-0.01154088593442147,0.020498731724056595
S008,JKHY,0.11896363913644474,-0.004544432850449119,0.012486641512413093
S009,JKHY,0.08922313311476734,0.040140234700048426,0.019195415092420065
S010,JKHY,0.14790797586529233,-0.01154088593442147,0.020498731724056595
S011,JKHY,-0.24344275217046507,-0.27110549947669915,-0.04508199114267871
S012,JKHY,-0.12258788244164115,-0.15858150103092655,-0.015491205044864105
S013,JKHY,0.2240249422939877,0.08993085821314083,0.018926558894049327
S014,JKHY,0.14790797586529233,-0.01154088593442147,0.020498731724056595
S015,JKHY,0.0,0.0,0.0
S016,JKHY,0.0,0.0,0.0
S017,JKHY,0.6577649470350031,0.4129260540848001,0.11391459976583854
S018,JKHY,0.6378118409148547,0.3823020482054549,0.10852320875267676
S019,JKHY,0.44748603646001717,0.33584515457915026,0.02415004006292156
S020,JKHY,1.2365111345742814,1.4378664652353066,0.2182078472778144
S021,JKHY,0.2238266535191891,0.26287116119531156,0.0172978560256868
S022,JKHY,0.09099764880663376,0.17905530458863722,0.015348308421586365
S023,JKHY,-0.25165254492225564,0.21200818222588824,-0.045812059300061506
S024,JKHY,-0.05409106533667169,0.19681007177295798,-0.009974238998251518
S028,JKHY,0.12605361724265327,0.493057585695893,0.1170497874396066
S029,JKHY,0.5881249610255888,0.5967753867919608,0.5293124649230299
S030,JKHY,0.5750383767285546,0.6157226654820223,0.536702484946651
S031,JKHY,-0.25165254492225564,0.21200818222588824,-0.045812059300061506
S032,JKHY,-0.2298261943252935,0.149727145931074,-0.03671779435966228
S033,JKHY,0.2238266535191891,0.26287116119531156,0.0172978560256868
S034,JKHY,0.09099764880663376,0.17905530458863722,0.015348308421586365
S035,JKHY,0.2238266535191891,0.26287116119531156,0.0172978560256868
S036,JKHY,-0.015220353997963612,-0.00655366069859246,-0.0010849398317837875
S037,JKHY,0.2238266535191891,0.26287116119531156,0.0172978560256868
S038,JKHY,0.09099764880663376,0.17905530458863722,0.015348308421586365
S130,JKHY,-0.25165254492225564,0.21200818222588824,-0.045812059300061506
S131,JKHY,0.012089198994934864,-0.037943919830561126,0.0011170503389102164
S136,JKHY,-0.25165254492225564,0.21200818222588824,-0.045812059300061506
S137,JKHY,0.7999999999999999,0.7999999999999999,0.01095890410958904
S144,JKHY,-0.25165254492225564,0.21200818222588824,-0.045812059300061506
S145,JKHY,0.9886048447394612,0.6296244104036537,0.9886048447394612
S147,JKHY,-0.07120939813084295,-0.07819924294694888,-0.004883905962930716
S148,JKHY,0.5745954578101995,0.10881326534073921,0.2689595759962636
S158,JKHY,1.3457163065475362,0.10942278922871494,0.6556053801129023
S163,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S165,JKHY,0.8551721493616028,0.48277291404670963,0.8209652633871386
S166,JKHY,0.6304929649133533,0.32829417467173,0.6178831056150862
S167,JKHY,0.15347736256997604,0.04032185471184732,0.07478533303409741
S168,JKHY,0.33733033488838027,-0.06013559753901598,0.25038952692745753
S169,JKHY,0.08922313311476734,0.040140234700048426,0.019195415092420065
S170,JKHY,0.579048357868477,0.2784336216903588,0.07811878387787428
S172,JKHY,-0.4500270961763666,-0.4546024501609699,-0.15811762838629098
S173,JKHY,2.623062111232458,2.1439118131001695,2.623062111232458
S174,JKHY,0.8706624481718155,0.7758188407075,0.6999443210793027
S175,JKHY,-0.053877802836643035,-0.2762593062288207,-0.03801378311252036
S176,JKHY,0.05740739791639509,-0.028123675258575107,0.006604070235293045
S177,JKHY,0.2240249422939877,0.08993085821314083,0.018926558894049327
S178,JKHY,0.14790797586529233,-0.01154088593442147,0.020498731724056595
S179,JKHY,0.6304929649133533,0.32829417467173,0.3722187383223411
S180,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S181,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S182,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S183,JKHY,0.17529695708370147,0.04003111940567293,0.16903635147356927
S184,JKHY,0.2731169177399602,-0.04528861765128024,0.15476625338597746
S185,JKHY,0.7375526175310128,0.5357434790889529,0.10937092047037832
S186,JKHY,0.664419856596656,0.45178272888433685,0.0996629784894984
S187,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S188,JKHY,0.4320896809496173,0.22694409277756614,0.10769248004119966
S189,JKHY,0.3483480369088956,0.1758624629834668,0.09082694213882248
S190,JKHY,0.6147788106214003,0.3787214936326614,0.0841489340972848
S191,JKHY,0.28421013131012557,0.08873013814324683,0.08251261876745582
S192,JKHY,1.076761033257235,0.6773487598026195,0.8445184574566549
S193,JKHY,0.7669503493008308,0.5477682380117435,0.4701739097887702
S194,JKHY,0.0334469992129624,0.1473684983518847,0.003011815095006093
S195,JKHY,-0.17248372395832767,0.7999999999999999,-0.04312093098958192
S196,JKHY,0.07078691388274776,-0.006960542053976611,0.01304649325211227
S197,JKHY,0.37769089494477615,0.11775713112285557,0.14428640930474593
S198,JKHY,0.13136971635227293,0.04003111940567293,0.06492985980629581
S199,JKHY,0.13795065900014616,0.04024934999442392,0.03996701335518253
S200,JKHY,0.0,0.0,0.0
S201,JKHY,0.28421013131012557,0.08873013814324683,0.16784062872645208
S202,JKHY,0.12813419576685967,-0.07498257742675171,0.06273928238325513
S204,JKHY,-0.04384382234866315,-0.07366411510551132,-0.003972902995995366
S205,JKHY,0.4767177248395765,0.24903931666957416,0.20957156019517614
S206,JKHY,0.13943689694104258,0.04024934999442392,0.02654160772872392
S207,JKHY,0.08922313311476734,0.040140234700048426,0.019195415092420065
S208,JKHY,0.21720581908573647,-0.11565461761582868,0.06717058567102255
S209,JKHY,0.0849117201964791,0.04024934999442392,0.023018237402659996
S210,JKHY,0.05740739791639509,-0.028123675258575107,0.006604070235293045
S211,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S212,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S213,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S214,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S215,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S216,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S217,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S218,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S219,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S220,JKHY,0.4767177248395765,0.24903931666957416,0.4092576694377496
S001,JLL,0.14841527007674374,0.04581580571040325,0.027518742133999092
S002,JLL,0.19948515654536575,0.021344220765868685,0.03244123801165719
S003,JLL,0.27122599016346177,-0.0820863820097812,0.018414817226887665
S004,JLL,0.133018084057586,0.05222459529581919,0.027747094270390085
S005,JLL,0.27582535102501354,0.06547431950714085,0.0626177328928652
S006,JLL,0.3191685675191673,-0.0235741670715243,0.06511088862689957
S007,JLL,0.27582535102501354,0.06547431950714085,0.0626177328928652
S008,JLL,0.011682151517713062,-0.07088022281653471,0.002442631680976367
S009,JLL,0.011550220317495216,-0.3963477974341665,0.002547329556426437
S010,JLL,0.27582535102501354,0.06547431950714085,0.0626177328928652
S011,JLL,-0.241126493606326,-0.4150528476230603,-0.06988060801966772
S012,JLL,-0.19807592823584108,-0.1992157897622402,-0.04531031631434701
S013,JLL,0.14841527007674374,0.04581580571040325,0.027518742133999092
S014,JLL,0.27582535102501354,0.06547431950714085,0.0626177328928652
S015,JLL,0.0,0.0,0.0
S016,JLL,0.0,0.0,0.0
S017,JLL,1.1113859703185376,0.6225048001798211,0.1978809166664713
S018,JLL,0.7915092134584384,0.3495946415442738,0.1973686213508188
S019,JLL,0.5829545206310338,0.4120016887495913,0.09402492268242481
S020,JLL,3.0535126512226234,1.2993093856367783,0.6107025302445247
S021,JLL,0.13851361380210594,0.23024455275997494,0.022515007303104746
S022,JLL,-0.008852498317491372,0.2052872894964719,-0.0019445580021524827
S023,JLL,-0.8030224693969807,-0.2483806650426788,-0.20666019433010532
S024,JLL,-0.6904397930532393,-0.004391952636933139,-0.18007147340437513
S028,JLL,-0.7533687032733316,-0.25798949280683536,-0.7247597651743444
S029,JLL,0.5355287100945267,0.48029751294737616,0.5288346012183451
S030,JLL,0.5957902600002319,0.6282020425174193,0.5787676811430824
S031,JLL,-0.8030224693969807,-0.2483806650426788,-0.20666019433010532
S032,JLL,-0.6376801467424038,-0.15517979066636528,-0.151441781892418
S033,JLL,0.13851361380210594,0.23024455275997494,0.022515007303104746
S034,JLL,-0.008852498317491372,0.2052872894964719,-0.0019445580021524827
S035,JLL,0.13851361380210594,0.23024455275997494,0.022515007303104746
S036,JLL,-0.0014217696754918205,0.005631819155223178,-0.00011934197979509301
S037,JLL,0.13851361380210594,0.23024455275997494,0.022515007303104746
S038,JLL,-0.008852498317491372,0.2052872894964719,-0.0019445580021524827
S130,JLL,-0.8030224693969807,-0.2483806650426788,-0.20666019433010532
S131,JLL,-0.00520218523940834,-0.057273715742227595,-0.0009592546208846441
S136,JLL,-0.8030224693969807,-0.2483806650426788,-0.20666019433010532
S137,JLL,0.6202944999401441,0.8592592592592594,0.03536120664741914
S144,JLL,-0.8030224693969807,-0.2483806650426788,-0.20666019433010532
S145,JLL,0.7221795389095536,-0.4555120825232656,0.7221795389095536
S147,JLL,-0.037025691632539284,-0.08037060768364504,-0.003419162634708566
S148,JLL,0.4535684276625752,-0.40822401662339813,0.20524604827189158
S158,JLL,0.5624620061465339,-1.0089966475095786,0.27319583155688787
S163,JLL,0.2518831160846568,-0.3292112376771423,0.2425044894219302
S165,JLL,0.6985494147460435,-0.4051084441716078,0.6866423224492358
S166,JLL,0.3719977694424102,-0.39477861359239375,0.3669707725580533
S167,JLL,0.03758415031035681,-0.07228011466563206,0.03344286139882062
S168,JLL,0.08700534287259774,-0.24189604638669632,0.08567362844087431
S169,JLL,0.011550220317495216,-0.3963477974341665,0.002547329556426437
S170,JLL,0.755477007012525,0.4048456653362997,0.16817625978792172
S172,JLL,-0.6460851656711671,-0.7291809902733742,-0.2747718520670481
S173,JLL,2.3723722505944975,1.6983107744637285,2.3723722505944975
S174,JLL,0.8726921722506478,0.4131488725575661,0.8239384196109467
S175,JLL,0.14075826287330734,-0.36423858540736076,0.1214607590922894
S176,JLL,0.03143516099052435,-0.0896557697085943,0.006839051028647815
S177,JLL,0.14841527007674374,0.04581580571040325,0.027518742133999092
S178,JLL,0.27582535102501354,0.06547431950714085,0.0626177328928652
S179,JLL,0.3719977694424102,-0.39477861359239375,0.17079142873771033
S180,JLL,0.2518831160846568,-0.3292112376771423,0.2425044894219302
S181,JLL,0.2518831160846568,-0.3292112376771423,0.2425044894219302
S182,JLL,0.2518831160846568,-0.3292112376771423,0.2425044894219302
S183,JLL,0.3186204261369193,-0.5640132912742848,0.3186204261369193
S184,JLL,0.18391340397566933,-0.10329170440111014,0.17579957732968393
S185,JLL,0.8228376729804352,0.5388677117784786,0.18199596140898097
S186,JLL,0.8444289029281579,0.5301715738281338,0.21045899474207413
S187,JLL,0.2518831160846568,-0.3292112376771423,0.2425044894219302
S188,JLL,0.5067003519713084,0.27242474269642347,0.2261331285083382
S189,JLL,0.5272248918402416,0.29870730050222033,0.2636124459201208
S190,JLL,0.6925142333586141,0.4218991476498975,0.15514466158189105
S191,JLL,0.10127563274902396,-0.10297006399949424,0.046973998738884686
S192,JLL,1.060465237413653,0.41229023534190734,1.0476885478062594
S193,JLL,0.7488565917668958,0.39720462046340443,0.684223135929872
S194,JLL,0.03523242560211767,0.17408029730814623,0.005152657496653515
S195,JLL,-2.0242941679750888,0.8416666666666667,-1.0048126848282144
S196,JLL,0.0898387142021433,-0.37599368815530215,0.020484833491695865
S197,JLL,0.18529767939977065,-0.16597523796759742,0.08953800274645853
S198,JLL,0.04565255237664675,-0.4079715504336935,0.019671425007823398
S199,JLL,-0.02450010301095151,-0.6370535524195489,-0.005568205229761707
S200,JLL,0.0,0.0,0.0
S201,JLL,0.10127563274902396,-0.10297006399949424,0.09219261635897696
S202,JLL,0.03404663403216529,-0.1417636131720598,0.031493136479752895
S204,JLL,-0.015823558232727065,-0.08054722882532023,-0.0025326698220619523
S205,JLL,0.2518831160846568,-0.3292112376771423,0.11811099484798673
S206,JLL,0.007484672973128532,-0.39407658300019754,0.0016156342541114453
S207,JLL,-0.007090466809335705,-0.4018673234213901,-0.0015470109402186993
S208,JLL,0.06844849366952829,-0.17018609358895448,0.03235930260370925
S209,JLL,0.002796796791044071,-0.46533432260761187,0.0005640598570172916
S210,JLL,0.03143516099052435,-0.0896557697085943,0.006839051028647815
S211,JLL,0.2518831160846568,-0.3292112376771423,0.2425044894219302
S212,JLL,0.2518831160846568,-0.3292112376771423,0.2425044894219302
S213,JLL,0.2518831160846568,-0.3292112376771423,0.2425044894219302
S214,JLL,0.2518831160846568,-0.3292112376771423,0.2425044894219302
S215,JLL,0.2518831160846568,-0.3292112376771423,0.2425044894219302
S216,JLL,0.2518831160846568,-0.3292112376771423,0.2425044894219302
