strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor
S034,Short call downtrend,directional_short,APA,downtrend,5611,297,0.12237330037082818,0.6161616161616161,-0.6857435349883055,-1664.2995594166175,0.7288246345991543
S035,Short weekly put theta,directional_short,APA,uptrend,6250,212,0.0802118804388952,0.6132075471698113,0.08528505742063236,225.40840676273214,1.0993225820107952
S036,Short monthly call vs stock,directional_short,APA,neutral,5451,32,0.009203336209375898,0.40625,-0.029578659010322885,-102.84499737889267,0.8668071318495311
S037,Short put support,directional_short,APA,support_retest,6250,212,0.0802118804388952,0.6132075471698113,0.08528505742063236,225.40840676273214,1.0993225820107952
S038,Short call resistance,directional_short,APA,resistance_retest,5611,297,0.12237330037082818,0.6161616161616161,-0.6857435349883055,-1664.2995594166175,0.7288246345991543
S130,Short vol IV rank>80,volatility_greeks,APA,iv_rank_high,1441,66,0.18911174785100288,0.36363636363636365,-7.492963494205352,-2615.0442594776673,0.14418147596445127
S131,IV pct mean rev buy calls,volatility_greeks,APA,iv_rank_low,4455,236,0.12526539278131635,0.4830508474576271,0.6680955497167904,1258.6920156664328,1.4089050612029008
S136,Theta harvest short opts,volatility_greeks,APA,iv_rank_high,1441,66,0.18911174785100288,0.36363636363636365,-7.492963494205352,-2615.0442594776673,0.14418147596445127
S137,Charm decay into expiry,volatility_greeks,APA,neutral,5451,0,0.0,0.0,0.0,0.0,inf
S144,IV>RV short vol,volatility_greeks,APA,iv_vs_hv_high,1441,66,0.18911174785100288,0.36363636363636365,-7.492963494205352,-2615.0442594776673,0.14418147596445127
S145,VIX call hedge,volatility_greeks,APA,crash_hedge,181,86,0.9885057471264368,0.3372093023255814,10.518104142068209,915.0750603599341,1.6174174131630257
S147,Beta delta hedge SPY,volatility_greeks,APA,neutral,5451,32,0.011535688536409516,0.375,-0.06292934101848831,-174.56599198528656,0.7675481908522989
S148,Vol surface smile trade,volatility_greeks,APA,skew_steep,1060,231,0.46292585170340683,0.37662337662337664,2.7117319336256425,1353.1542348791952,1.3560318401572389
S158,CPI jobs ORB options,event_seasonality,APA,macro_orb,1894,288,0.4931506849315068,0.3576388888888889,5.92800618811829,3461.9556138610815,1.582923752463721
S163,A1 GapDown ATM call EOD,equity_signal,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S165,GapDown long call 3 DTE,equity_signal,APA,gap_down,470,251,0.996031746031746,0.3745019920318725,8.982280384940651,2263.5346570050433,1.4486610796945942
S166,GapDown strong call,equity_signal,APA,gap_down_strong,181,109,0.9819819819819819,0.3577981651376147,7.734013424405882,858.4754901090529,1.3550050653327341
S167,GapDown weak skip/half,equity_signal,APA,gap_down_weak,1294,424,0.6493108728943339,0.4033018867924528,-3.7555592421795847,-2452.3801851432663,0.7365303662697724
S168,GapUp long put EOD,equity_signal,APA,gap_up,590,299,0.8925373134328358,0.43478260869565216,4.767971470132816,1597.2704424944927,1.2854723212428283
S169,VolumeSpike long call EOD,equity_signal,APA,volume_spike,578,31,0.26956521739130435,0.16129032258064516,-7.961233151359566,-915.5418124063501,0.24776618940259404
S170,Pullback50 long call 3 DTE,equity_signal,APA,pullback50,4164,289,0.14187530682376043,0.7958477508650519,7.205466418654664,14677.535094799552,33.657569333973974
S172,52wkLow long call 7 DTE,equity_signal,APA,low_52w,241,32,0.21768707482993196,0.1875,-7.282872046325189,-1070.5821908098028,0.02892459590754119
S173,MomReversal long call,equity_signal,APA,mom_reversal,424,137,1.0,0.7518248175182481,63.96536944424147,8763.255613861082,14.743027688810669
S174,RubberBand long call EOD,equity_signal,APA,rubber_band,440,241,0.8576512455516014,0.6556016597510373,29.599707168021453,8317.51771421403,6.488730895321562
