strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor,error
S188,VWAP reclaim long call,intraday,PFGC,vwap_reclaim,658.0,211.0,0.32164634146341464,0.8199052132701422,14.594592219708211,9574.052496128586,41.988353863991534,
S189,VWAP rejection long put,intraday,PFGC,vwap_reject,642.0,164.0,0.2554517133956386,0.8353658536585366,12.177818456949254,7818.159449361421,48.16777298647912,
S190,Midday consolidation BO,intraday,PFGC,midday_breakout,1016.0,165.0,0.16272189349112426,0.9939393939393939,9.643290307611865,9778.296371918432,15265.971780717788,
S191,Power hour momentum call,intraday,PFGC,power_hour,493.0,219.0,0.4451219512195122,0.4657534246575342,4.331591048860325,2131.1427960392807,1.4881284647565596,
S192,Power hour fade put,intraday,PFGC,power_hour_fade,37.0,37.0,1.0,0.8648648648648649,73.86334904570612,2732.943914691126,139.1913738872983,
S193,10AM reversal call,intraday,PFGC,ten_am_reversal,140.0,119.0,0.8561151079136691,0.8571428571428571,46.11588906239012,6410.108579672227,74.6956850515794,
S194,Lunch lull vol sell,intraday,PFGC,lunch_lull,750.0,48.0,0.06675938803894298,0.5208333333333334,-0.23189780489954157,-166.7345217227704,0.7230666368678629,
S195,Last hour theta short weekly,intraday,PFGC,power_hour,493.0,0.0,0.0,0.0,0.0,0.0,inf,
S196,Tick imbalance proxy,intraday,PFGC,tape_imbalance,267.0,72.0,0.27169811320754716,0.5,4.116710394915358,1090.9282546525696,1.7690678662204795,
S197,Bid-ask imbalance open,intraday,PFGC,open_imbalance,258.0,123.0,0.4785992217898833,0.4796747967479675,5.863352903354323,1506.881696162061,1.5850288522003548,
S198,Large opening print follow,intraday,PFGC,open_print,72.0,36.0,0.5070422535211268,0.4166666666666667,10.118821615624938,718.4363347093704,1.9432644368020333,
S199,UOA call sweep follow,flow_sentiment,PFGC,uoa_call,74.0,28.0,0.3835616438356164,0.35714285714285715,1.2205446930953194,89.0997625959584,1.1678744115802968,
S200,UOA put sweep follow,flow_sentiment,PFGC,uoa_put,41.0,0.0,0.0,0.0,0.0,0.0,inf,
S201,PCR contrarian bullish,flow_sentiment,PFGC,pcr_high,254.0,219.0,0.8656126482213439,0.4657534246575342,8.42348931240822,2131.1427960392807,1.4881284647565596,
S202,PCR contrarian bearish,flow_sentiment,PFGC,pcr_low,239.0,208.0,0.8702928870292888,0.41346153846153844,4.039550839341131,965.4526506025313,1.2045837490812825,
S204,GEX positive fade,flow_sentiment,PFGC,gex_positive,2209.0,162.0,0.07336956521739131,0.4382716049382716,-0.049713527058454006,-109.76746774506641,0.9679071621664166,
S205,GEX negative trend follow,flow_sentiment,PFGC,gex_negative,173.0,84.0,0.4883720930232558,0.4880952380952381,10.242210697713157,1761.6602400066633,2.0934731945190954,
S206,Dealer delta hedge proxy,flow_sentiment,PFGC,dealer_flow,191.0,51.0,0.2698412698412698,0.45098039215686275,3.4741416368801343,656.6127693703453,1.6410718190313724,
S207,OI change breakout,flow_sentiment,PFGC,oi_breakout,143.0,41.0,0.2907801418439716,0.4146341463414634,4.555528119594589,642.3294648628372,1.7512743175255323,
S208,Vol weighted PCR skew,flow_sentiment,PFGC,pcr_skew,258.0,122.0,0.47470817120622566,0.4016393442622951,4.19072435649929,1077.0161596203172,1.4070654472679558,
S209,Dark pool print call,flow_sentiment,PFGC,dark_pool,105.0,37.0,0.3592233009708738,0.43243243243243246,7.339888589066087,756.0085246738067,2.128103109759875,
S210,13F lag overlay,flow_sentiment,PFGC,fundamental_lag,2703.0,381.0,0.14105886708626433,0.4540682414698163,0.7483803510900454,2021.3753282942141,1.2596080928643971,
S211,Fixed 1pct risk per trade,risk_overlay,PFGC,gap_down,87.0,84.0,0.9767441860465116,0.4880952380952381,20.484421395426313,1761.6602400066633,2.0934731945190954,
S212,Kelly half sizing,risk_overlay,PFGC,gap_down,87.0,84.0,0.9767441860465116,0.4880952380952381,20.484421395426313,1761.6602400066633,2.0934731945190954,
S213,Tier0 1 contract 75 max,risk_overlay,PFGC,gap_down,87.0,84.0,0.9767441860465116,0.4880952380952381,20.484421395426313,1761.6602400066633,2.0934731945190954,
S214,Tier1 2pct equity,risk_overlay,PFGC,gap_down,87.0,84.0,0.9767441860465116,0.4880952380952381,20.484421395426313,1761.6602400066633,2.0934731945190954,
S215,Max 3 concurrent,risk_overlay,PFGC,gap_down,87.0,84.0,0.9767441860465116,0.4880952380952381,20.484421395426313,1761.6602400066633,2.0934731945190954,
S216,Max 20pct premium at risk,risk_overlay,PFGC,gap_down,87.0,84.0,0.9767441860465116,0.4880952380952381,20.484421395426313,1761.6602400066633,2.0934731945190954,
S217,Stop minus 50pct premium,risk_overlay,PFGC,gap_down,87.0,84.0,0.9767441860465116,0.4880952380952381,20.484421395426313,1761.6602400066633,2.0934731945190954,
S218,Stop underlying minus 1pct,risk_overlay,PFGC,gap_down,87.0,84.0,0.9767441860465116,0.4880952380952381,20.484421395426313,1761.6602400066633,2.0934731945190954,
S219,Profit take plus 50pct,risk_overlay,PFGC,gap_down,87.0,84.0,0.9767441860465116,0.4880952380952381,20.484421395426313,1761.6602400066633,2.0934731945190954,
S220,Sector correlation cap,risk_overlay,PFGC,gap_down,87.0,84.0,0.9767441860465116,0.4880952380952381,20.484421395426313,1761.6602400066633,2.0934731945190954,
S001,Long ATM call,directional_long,PG,momentum,9280.0,294.0,0.06712328767123288,0.54421768707483,0.6240008767727532,2733.1238402646586,1.546591081190248,
S002,Long OTM call 5pct,directional_long,PG,momentum,9280.0,182.0,0.04735883424408015,0.46703296703296704,0.11783371611230685,452.8349710195953,1.1597936765465198,
S003,Long deep OTM call,directional_long,PG,momentum,9280.0,7.0,0.007150153217568948,0.5714285714285714,0.06096514204717073,59.68487406418014,3.0914136488958475,
S004,Long ITM call replacement,directional_long,PG,momentum,9280.0,426.0,0.09228769497400346,0.5845070422535211,1.2705817237700698,5865.005236922642,1.7829979797423154,
S005,Long ATM put,directional_long,PG,breakdown,6934.0,221.0,0.07224583197123242,0.45248868778280543,0.058245330491384355,178.1724659731446,1.0341102308132812,
S006,Long OTM put hedge,directional_long,PG,breakdown,6934.0,124.0,0.04889589905362776,0.43548387096774194,0.18245714779587704,462.71132681034413,1.2084573038314694,
S007,Long put crash hedge,directional_long,PG,breakdown,6934.0,221.0,0.07224583197123242,0.45248868778280543,0.058245330491384355,178.1724659731446,1.0341102308132812,
S008,Long call MA pullback,directional_long,PG,pullback_ma,4882.0,188.0,0.07989800254993625,0.48404255319148937,-0.08187784831465163,-192.65857708437537,0.9553863436674207,
