strategy_id,strategy_name,symbol,signals,filled,win_rate,avg_return_pct,med_return_pct,exp_return_pct_per_signal,exp_pnl_per_signal,total_pnl
S173,MomReversal long call,DAL,244,105,0.7714285714285715,2.1598933047139504,1.7372248156317247,2.1598933047139504,62.44942898268926,6557.190043182373
S174,RubberBand long call EOD,DAL,246,150,0.7733333333333333,0.6705265498055243,0.4366478477428816,0.624714176837445,39.37296267349293,6339.046990432363
S165,GapDown long call 3 DTE,DAL,307,163,0.4662576687116564,0.43515727701415047,-0.08632020952031529,0.4325038789835764,17.363505311957166,2847.614871160976
S166,GapDown strong call,DAL,154,87,0.5287356321839081,0.37815591094156015,0.06233457688389376,0.3696580253024239,18.91978861015301,1683.8611863036176
S163,A1 GapDown ATM call EOD,DAL,307,175,0.49714285714285716,0.2303352030014545,-0.01238822112173139,0.2190688072024703,12.35033234088851,2272.461150723486
S173,MomReversal long call,DAR,301,45,0.6888888888888889,2.080283447888465,0.4933265516493168,2.080283447888465,73.64865570746532,3314.1895068359395
S174,RubberBand long call EOD,DAR,314,91,0.7032967032967034,0.686038541258351,0.23362181751324082,0.6181139332129697,38.65339898158404,3903.9932971399876
S165,GapDown long call 3 DTE,DAR,533,85,0.38823529411764707,0.41630140807214056,-0.4300270956207589,0.41630140807214056,17.488204992144507,1486.4974243322831
S166,GapDown strong call,DAR,345,56,0.39285714285714285,0.26636457424580207,-0.30143426282754066,0.26636457424580207,10.55252496415467,590.9413979926615
S163,A1 GapDown ATM call EOD,DAR,533,116,0.4051724137931034,0.13069773917866123,-0.25465943659424106,0.12226562697358631,7.434168743241281,921.8369241619195
S173,MomReversal long call,DASH,97,97,0.8556701030927835,4.382710338740523,2.8920573358950286,4.382710338740523,291.60028446472796,28285.227593078616
S174,RubberBand long call EOD,DASH,99,99,0.8080808080808081,1.316256041710361,0.7962695420259664,1.316256041710361,227.2525434272686,22498.00179929959
S165,GapDown long call 3 DTE,DASH,115,115,0.4956521739130435,1.0796517819865559,-0.08534845921565269,1.0796517819865559,118.34974491617473,13610.220665360095
S166,GapDown strong call,DASH,64,64,0.421875,0.5401165375718394,-0.22106325448628733,0.5401165375718394,101.48209345049389,6494.853980831608
S163,A1 GapDown ATM call EOD,DASH,115,115,0.4956521739130435,0.5699360757925366,-0.0080448361958195,0.5699360757925366,94.39173507825582,10855.049533999416
