strategy_id,symbol,avg_return_pct,med_return_pct,exp_return_pct_per_signal
S001,REG,0.2245689385063323,0.00018303266954420986,0.010858853420346974
S002,REG,0.40765069539756854,0.06512227818327442,0.01090797744116993
S003,REG,0.0,0.0,0.0
S004,REG,0.2157136273036225,0.08919487251001608,0.014563668245280314
S005,REG,0.24151769703135673,0.10334113497430178,0.013922072761206026
S006,REG,0.42625794409256423,0.10050572303886826,0.01405487296338182
S007,REG,0.24151769703135673,0.10334113497430178,0.013922072761206026
S008,REG,0.08283194668702154,-0.08164600041977232,0.004739860173297813
S009,REG,0.18393643696809486,-0.22967704843996556,0.030480895268998574
S010,REG,0.24151769703135673,0.10334113497430178,0.013922072761206026
S011,REG,-0.22566972133321653,-0.2941410749632874,-0.020149082261894335
S012,REG,-0.2298473977511863,-0.24620281423399587,-0.012097231460588751
S013,REG,0.2245689385063323,0.00018303266954420986,0.010858853420346974
S014,REG,0.24151769703135673,0.10334113497430178,0.013922072761206026
S015,REG,0.0,0.0,0.0
S016,REG,0.0,0.0,0.0
S017,REG,0.9069627386510859,0.31522922062084274,0.11909611719660725
S018,REG,0.9385374897330481,0.4204646538804405,0.07635559238506154
S019,REG,0.7187741418618823,0.2758063887943696,0.011058063720952036
S020,REG,0.0,0.0,0.0
S021,REG,0.10322136444969447,0.22260669470459132,0.002326326643359163
S022,REG,0.11714223382977405,0.38616522209233917,0.004771814790880016
S023,REG,-0.04070248389749391,0.07254777102779543,-0.0032933545062287604
S024,REG,-0.5492959314536496,0.2763981380128949,-0.04081114350157637
S028,REG,-0.7257545682171145,0.07254777102779543,-0.6067784094929973
S029,REG,0.42290140412362837,0.44597171769392463,0.4092594233454468
S030,REG,0.4578229063094944,0.46070242945026907,0.3560844826851623
S031,REG,-0.04070248389749391,0.07254777102779543,-0.0032933545062287604
S032,REG,-0.20116274708083393,0.08003268604356092,-0.014245957668728165
S033,REG,0.10322136444969447,0.22260669470459132,0.002326326643359163
S034,REG,0.11714223382977405,0.38616522209233917,0.004771814790880016
S035,REG,0.10322136444969447,0.22260669470459132,0.002326326643359163
S036,REG,-0.08926763963722739,-0.05822734845855311,-0.00021719620349690364
S037,REG,0.10322136444969447,0.22260669470459132,0.002326326643359163
S038,REG,0.11714223382977405,0.38616522209233917,0.004771814790880016
S130,REG,-0.04070248389749391,0.07254777102779543,-0.0032933545062287604
S131,REG,-0.0005486387689193458,-0.1404077654734304,-2.2871430346713057e-05
S136,REG,-0.04070248389749391,0.07254777102779543,-0.0032933545062287604
S137,REG,0.0,0.0,0.0
S144,REG,-0.04070248389749391,0.07254777102779543,-0.0032933545062287604
S145,REG,0.5918059312550654,-0.39822038626508294,0.5698871930604333
S147,REG,-0.1629743749125194,-0.19788766920478956,-0.0008972563183371939
S148,REG,0.39773287528708606,-0.15455716961024143,0.18499203501724934
S158,REG,0.6989261124048396,-0.41007167271204853,0.3337214770942027
S163,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S165,REG,0.523511794241264,-0.1856816967471109,0.5031152308292667
S166,REG,0.7361667194652609,-0.28505510019897357,0.6625500475187348
S167,REG,-0.03030180915518826,-0.188803305442048,-0.016078510980303978
S168,REG,-0.04486046459357282,-0.24304201458566455,-0.03951993309433796
S169,REG,0.18393643696809486,-0.22967704843996556,0.030480895268998574
S170,REG,0.758055665945586,0.3539224399316152,0.044891587216158525
S172,REG,-0.6882949135392605,-0.6504999528719623,-0.1407875959512124
S173,REG,2.0371523886679404,1.2872213980785685,2.0371523886679404
S174,REG,1.2247718686225733,0.6470487471581675,0.8972166014328152
S175,REG,-0.06570734353071908,-0.4182072281221715,-0.03090345380668523
S176,REG,0.05629350778527405,-0.16043549804171153,0.0037201325124320804
S177,REG,0.2245689385063323,0.00018303266954420986,0.010858853420346974
S178,REG,0.24151769703135673,0.10334113497430178,0.013922072761206026
S179,REG,0.7361667194652609,-0.28505510019897357,0.3764488906356448
S180,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S181,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S182,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S183,REG,-0.11720631350037694,-0.2968309057758682,-0.11720631350037694
S184,REG,-0.053948964600886856,-0.1055231222921858,-0.04760202758901781
S185,REG,0.9778896336874574,0.46884413249493234,0.08084405040405568
S186,REG,0.7092051458133494,0.4041957691908769,0.05730419636297634
S187,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S188,REG,0.6398034756172285,0.2710552318526987,0.0850970139983506
S189,REG,0.42225163001983124,0.1939054101474781,0.052070113405410456
S190,REG,0.8414687089572297,0.39839571811379737,0.06160154393262588
S191,REG,0.1268346034570423,-0.20983568406489794,0.04012649077733113
S192,REG,0.767668943355187,0.38969829264496125,0.6525186018519089
S193,REG,0.9226707293912763,0.4016446340693991,0.5505438606312588
S194,REG,0.18793680902704327,0.23737177184277025,0.0028824663961202956
S195,REG,0.0,0.0,0.0
S196,REG,0.31075587826012024,-0.03436588286804759,0.03859059926106068
S197,REG,0.23957054523733626,-0.2346620381933176,0.09734710915983981
S198,REG,0.2989815971882046,-0.21246326257828885,0.17440593169311935
S199,REG,0.0982782009661926,0.03491826256290508,0.01774467517445144
S200,REG,0.0,0.0,0.0
S201,REG,0.1268346034570423,-0.20983568406489794,0.07970480545114682
S202,REG,-0.008450876159531728,-0.13034441221535614,-0.005061109677713987
S204,REG,-0.047709389679512514,-0.12539232834045042,-0.0014553509561994432
S205,REG,0.33111193985294207,-0.2644347461948896,0.16073395138492333
S206,REG,0.19339000352489633,-0.12991065940195662,0.02381294819522977
S207,REG,0.18393643696809486,-0.22967704843996556,0.030480895268998574
S208,REG,-0.004827667283669412,-0.2381971560141135,-0.0016377042407728093
S209,REG,0.3598517529780808,-0.047496198419525765,0.06369057574833288
S210,REG,0.05629350778527405,-0.16043549804171153,0.0037201325124320804
S211,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S212,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S213,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S214,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S215,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S216,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S217,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S218,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S219,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S220,REG,0.33111193985294207,-0.2644347461948896,0.2736462312834232
S001,REGN,0.24891938413495007,0.06490371943960796,0.05214254865962356
S002,REGN,0.23564014051787505,0.03763448358787157,0.057073101474235145
S003,REGN,0.4203643384123412,-0.010275114691770552,0.07554250604482256
S004,REGN,0.18929035208463446,0.06875086479883807,0.0387259039266075
S005,REGN,0.3803774325810539,0.131639998926212,0.10249988163718853
S006,REGN,0.47337391639229864,0.12701026068122362,0.1650822461348629
S007,REGN,0.3803774325810539,0.131639998926212,0.10249988163718853
S008,REGN,0.04384937846745361,-0.04510118588262613,0.012574454119343314
S009,REGN,0.45306658589741505,-0.25811474812392626,0.0970856969780175
S010,REGN,0.3803774325810539,0.131639998926212,0.10249988163718853
S011,REGN,-0.1611225886076343,-0.2511950691290584,-0.0415175695611127
S012,REGN,-0.1558421042044786,-0.24359524080739814,-0.050512357900530824
S013,REGN,0.24891938413495007,0.06490371943960796,0.05214254865962356
S014,REGN,0.3803774325810539,0.131639998926212,0.10249988163718853
S015,REGN,0.0,0.0,0.0
S016,REGN,0.0,0.0,0.0
S017,REGN,1.5873297122320742,1.0495156801958796,0.3182059562982713
S018,REGN,1.3328712060570558,1.014139056988176,0.39442107118014913
S019,REGN,0.6619194604499568,0.3905910190065519,0.11124696814284989
S020,REGN,1.2707347185693132,0.7730846432196725,0.33149601353982083
S021,REGN,0.08528362440625398,0.24733726068275178,0.02034586466399199
S022,REGN,0.12320843426632397,0.3192703798335238,0.04146821088575305
S023,REGN,-0.6256050373953645,-0.04948903036159835,-0.17275089790010068
S024,REGN,-1.1529719331053443,-0.0013666420804942982,-0.43049968666779953
S028,REGN,-0.44372416751521127,0.28032890001231636,-0.3915213242781276
S029,REGN,0.6282821799145512,0.7050214340134395,0.6061075147410964
S030,REGN,0.5906982486802342,0.5657402474814688,0.5073946495073807
S031,REGN,-0.6256050373953645,-0.04948903036159835,-0.17275089790010068
S032,REGN,-0.47356471378238957,-0.043253938269316033,-0.1285308330531214
S033,REGN,0.08528362440625398,0.24733726068275178,0.02034586466399199
S034,REGN,0.12320843426632397,0.3192703798335238,0.04146821088575305
S035,REGN,0.08528362440625398,0.24733726068275178,0.02034586466399199
S036,REGN,-0.029699879213759377,0.010703682838315338,-0.006318808382797835
S037,REGN,0.08528362440625398,0.24733726068275178,0.02034586466399199
S038,REGN,0.12320843426632397,0.3192703798335238,0.04146821088575305
S130,REGN,-0.6256050373953645,-0.04948903036159835,-0.17275089790010068
S131,REGN,0.047166461799065335,-0.03853116387907072,0.009076998943345307
S136,REGN,-0.6256050373953645,-0.04948903036159835,-0.17275089790010068
S137,REGN,-0.388374744180501,0.9396825396825397,-0.0641388888565569
S144,REGN,-0.6256050373953645,-0.04948903036159835,-0.17275089790010068
S145,REGN,0.46581903165476585,0.08005853759694899,0.46581903165476585
S147,REGN,-0.015773393348282996,-0.09433917577161431,-0.0030573393558663534
S148,REGN,0.558883777024431,0.11809807185228326,0.24473995464468548
S158,REGN,1.4222953166011076,-0.5624139135325837,0.6784512142407582
S163,REGN,0.35722994542195496,-0.022584345569231112,0.3006685373968121
S165,REGN,0.7351748506823601,0.14938364462126183,0.725501497383908
S166,REGN,0.3680860511519578,0.04651521118825956,0.3371255421765595
S167,REGN,0.24775768169151594,-0.027989325925187332,0.14031425141341297
S168,REGN,0.4659973612550311,-0.12090417271524519,0.40774769109815223
S169,REGN,0.45306658589741505,-0.25811474812392626,0.0970856969780175
S170,REGN,0.8922750729909407,0.46661295567749794,0.2630329495566346
S172,REGN,-0.4207646408519023,-0.45665355471430563,-0.1662280062624799
S173,REGN,3.478056689645977,1.9163849170985037,3.478056689645977
S174,REGN,1.2244873209776603,0.7537686174781751,0.893875744313692
S175,REGN,0.10313947188981985,-0.3739761947717608,0.08541237515875706
S176,REGN,0.09086555785935897,-0.08545510937042786,0.020629788699438517
S177,REGN,0.24891938413495007,0.06490371943960796,0.05214254865962356
S178,REGN,0.3803774325810539,0.131639998926212,0.10249988163718853
S179,REGN,0.3680860511519578,0.04651521118825956,0.13213345425967715
S180,REGN,0.35722994542195496,-0.022584345569231112,0.3006685373968121
S181,REGN,0.35722994542195496,-0.022584345569231112,0.3006685373968121
S182,REGN,0.35722994542195496,-0.022584345569231112,0.3006685373968121
S183,REGN,-0.18789195287868182,-0.4382787129767715,-0.1795411994174071
S184,REGN,0.7161898626162926,0.27156524520904946,0.6105225058368395
S185,REGN,0.8972096436804929,0.5535723504842656,0.2061313197654283
S186,REGN,0.9708628394148053,0.6401424490248762,0.2730676128899371
S187,REGN,0.35722994542195496,-0.022584345569231112,0.3006685373968121
S188,REGN,0.6018218821075405,0.32046892616469325,0.31305532880930353
S189,REGN,0.6493578977268598,0.3488837900616722,0.3532425836150799
S190,REGN,0.7836279335246271,0.45962180225198757,0.18591550519586922
S191,REGN,0.29307202036682056,-0.0255909263230093,0.08752701709853639
