strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor
S165,GapDown long call 3 DTE,equity_signal,AA,gap_down,460,356,0.9807162534435262,0.398876404494382,9.140383763836061,3317.959306272492,1.4892627943572991
S166,GapDown strong call,equity_signal,AA,gap_down_strong,217,181,0.9890710382513661,0.47513812154696133,10.611364837506233,1941.8797652636401,1.5169804798155657
S167,GapDown weak skip/half,equity_signal,AA,gap_down_weak,754,405,0.6357927786499215,0.38271604938271603,-1.9136954375054716,-1219.0239936909843,0.8719078071017542
S168,GapUp long put EOD,equity_signal,AA,gap_up,533,426,0.9403973509933775,0.39906103286384975,8.37407528341425,3793.4561033866557,1.4652987072114432
S169,VolumeSpike long call EOD,equity_signal,AA,volume_spike,777,69,0.25,0.2463768115942029,-3.011665759865333,-831.2197497228319,0.6684168441178716
S170,Pullback50 long call 3 DTE,equity_signal,AA,pullback50,5884,265,0.10279286268425136,0.8415094339622642,6.5813823314323665,16966.803650432637,64.33383708396332
S172,52wkLow long call 7 DTE,equity_signal,AA,low_52w,432,31,0.13839285714285715,0.06451612903225806,-4.4811072498059925,-1003.7680239565423,0.018724878897825363
S173,MomReversal long call,equity_signal,AA,mom_reversal,317,152,1.0,0.75,76.17103913959704,11577.997949218752,20.807228493969912
S174,RubberBand long call EOD,equity_signal,AA,rubber_band,365,290,0.8761329305135952,0.7413793103448276,35.307517473295775,11686.7882836609,8.356920641476199
S175,RSIRecovery long call 3 DTE,equity_signal,AA,rsi_recovery,605,279,0.6269662921348315,0.30824372759856633,-5.167681934609419,-2299.618460901191,0.6725763199046505
S176,Seasonal calendar match DTE,equity_signal,AA,seasonal,16232,1014,0.11930815390045887,0.38560157790927024,-0.17167140556275035,-1459.0352758778156,0.9392298198662627
S177,Regime bull calls only,equity_signal,AA,regime_bull,8461,413,0.09165557035064359,0.5254237288135594,1.7053272799710444,7684.204723549525,2.161075333797316
S178,Regime bear puts only,equity_signal,AA,regime_bear,7753,472,0.12161813965472816,0.5211864406779662,2.196492664532877,8524.588031052095,2.240586248154532
S179,Regime corr reduced size,equity_signal,AA,regime_corr,439,181,0.49318801089918257,0.47513812154696133,5.291225518429539,1941.8797652636401,1.5169804798155657
S180,Signal IV rank filter,equity_signal,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S181,Signal low spread filter,equity_signal,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S182,Signal OI filter,equity_signal,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S183,GapDown VolumeSpike confirm,equity_signal,AA,gap_down_vol,54,47,1.0,0.2765957446808511,-18.367372101246154,-863.2664887585692,0.5060115841837945
S184,Fade low vol gap long put,equity_signal,AA,gap_up_low_vol,199,163,0.9421965317919075,0.4539877300613497,8.179574087706834,1415.0663171732822,1.6010725753128323
S185,ORB breakout call 15m,intraday,AA,orb_breakout,4548,337,0.128234398782344,0.9970326409495549,8.46602261469776,22248.707431425715,58037.587057075194
S186,ORB breakdown put 15m,intraday,AA,orb_breakdown,4802,398,0.14435981138919116,1.0,9.388870066799724,25885.114774166836,inf
S187,First hour gap fade call,intraday,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S188,VWAP reclaim long call,intraday,AA,vwap_reclaim,2850,455,0.2714797136038186,0.8593406593406593,13.256282923562244,22217.530179890324,67.81949648936805
S189,VWAP rejection long put,intraday,AA,vwap_reject,3495,552,0.26373626373626374,0.8351449275362319,12.336990931175858,25821.322018951072,60.156891322160405
S190,Midday consolidation BO,intraday,AA,midday_breakout,5659,386,0.12324393358876118,0.9948186528497409,7.195685314619624,22536.886405388665,38429.20560637968
S191,Power hour momentum call,intraday,AA,power_hour,2770,796,0.3398804440649018,0.4007537688442211,0.10046547507635546,235.2901426288229,1.0131706820936277
S192,Power hour fade put,intraday,AA,power_hour_fade,239,201,0.9305555555555556,0.845771144278607,54.62509634936642,11799.020811463148,81.173686909652
S193,10AM reversal call,intraday,AA,ten_am_reversal,495,369,0.7867803837953091,0.8644986449864499,38.05131976043386,17846.068967643485,71.28490442091471
S194,Lunch lull vol sell,intraday,AA,lunch_lull,4506,68,0.05238828967642527,0.6029411764705882,-0.21903981246851612,-284.3136765841338,0.717815926116001
S195,Last hour theta short weekly,intraday,AA,power_hour,2770,0,0.0,0.0,0.0,0.0,inf
S196,Tick imbalance proxy,intraday,AA,tape_imbalance,1687,137,0.19826338639652677,0.26277372262773724,-3.0070269237464617,-2077.855604308805,0.5636493577072211
S197,Bid-ask imbalance open,intraday,AA,open_imbalance,1616,575,0.41100786275911366,0.40695652173913044,0.7775890178148956,1087.8470359230373,1.0867989092631147
S198,Large opening print follow,intraday,AA,open_print,198,63,0.42567567567567566,0.25396825396825395,-4.354147469982825,-644.4138255574579,0.7121518007501433
S199,UOA call sweep follow,flow_sentiment,AA,uoa_call,343,34,0.32075471698113206,0.29411764705882354,-5.4129929468218805,-573.7772523631191,0.5569150583801804
S200,UOA put sweep follow,flow_sentiment,AA,uoa_put,163,0,0.0,0.0,0.0,0.0,inf
S201,PCR contrarian bullish,flow_sentiment,AA,pcr_high,1214,796,0.7609942638623327,0.4007537688442211,0.2249427749797557,235.2901426288229,1.0131706820936277
S202,PCR contrarian bearish,flow_sentiment,AA,pcr_low,1556,936,0.726144297905353,0.391025641025641,1.7012724030599025,2192.9401275442133,1.1154774228506235
S204,GEX positive fade,flow_sentiment,AA,gex_positive,13462,218,0.03540685398733149,0.3302752293577982,-0.27518684724811415,-1694.3254185066387,0.724247806208433
S205,GEX negative trend follow,flow_sentiment,AA,gex_negative,993,391,0.45307068366164543,0.4194373401534527,1.685184398980079,1454.3141363198074,1.1742127792712351
