ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail
2026-07-06T09:34:30.695185-04:00,entry,98,g098_lim_tp30_sl40,S173,d6c46838422d,PLTR,PLTR260710C00138000,1,0.9,,100.0,,,,-0.1,,0.6,-0.4,0.073,MR gap -1.6% green
2026-07-06T10:03:38.403491-04:00,entry,98,g098_lim_tp30_sl40,S174,302b3e3ecd7a,ADBE,ADBE260710C00230000,1,0.7,,80.0,,,,-0.1,,0.3,-0.4,0.177,RB gap -1.6% reclaim
2026-07-06T11:45:42.668018-04:00,exit,98,g098_lim_tp30_sl40,S173,d6c46838422d,PLTR,PLTR260710C00138000,1,,,100.0,70.78,70.78,take_profit (+70.8%),,-0.05,0.6,-0.4,,
