ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-08-03 14:08:19.537554+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,dd7550dde01a,NVDA,NVDA260807C00220000,1,0.31,0.31,31.0,,,,-0.01,,0.75,-0.75,0.06451612903225812,RB gap -1.5% reclaim,1a2c9b34-8ba1-41fc-a802-27aa5746f399
2026-08-03 14:46:29.548828+00:00,exit,858,lab0858_s408_w2_1005_1045_r1,S408,dd7550dde01a,NVDA,NVDA260807C00220000,1,,0.44,31.0,41.94,13.0,take_profit (+52.5%),,-0.01,0.5,-0.5,,,b6801d1b-4fe0-4f68-aed6-76c9cf9b0bec
2026-08-03 14:08:19.537554+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,dd698b53ad0a,NVDA,NVDA260807C00220000,1,0.31,0.31,31.0,,,,-0.01,,0.5,-0.5,,,1a2c9b34-8ba1-41fc-a802-27aa5746f399
2026-08-03 14:08:19.537554+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,5996859afe7f,NVDA,NVDA260807C00220000,1,0.31,0.31,31.0,,,,-0.01,,0.5,-0.5,,,1a2c9b34-8ba1-41fc-a802-27aa5746f399
2026-08-05 14:36:23.759909+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,e5595a405a33,DKNG,DKNG260807C00026500,1,0.14,0.14,14.0,,,,-0.01,,0.75,-0.75,0.14285714285714277,RB gap -3.8% reclaim,4188f5e9-85cc-4d04-ae8a-7495abd0ddad
2026-08-05 14:36:23.759909+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,e5595a405a33,DKNG,DKNG260807C00026500,1,0.14,0.14,14.0,,,,-0.01,,0.5,-0.5,,,4188f5e9-85cc-4d04-ae8a-7495abd0ddad
2026-08-05T16:05:55Z,reconcile,858,lab0858_s408_w2_1005_1045_r1,S408,e5595a405a33,DKNG,DKNG260807C00026500,0,,,0,,,missing_from_broker,,,,,,lot closed outside of bot (expired/manual),
2026-08-06 14:14:42.241715+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,67e58de30844,AMD,AMD260807C00552500,1,0.27,0.27,27.0,,,,-0.01,,0.75,-0.75,0.19607843137254907,RB gap -2.1% reclaim,488196ed-d71f-4f81-a1f2-9e698190e1e2
2026-08-05 16:01:31.998042+00:00,exit,858,lab0858_s408_w2_1005_1045_r1,S408,67e58de30844,AMD,AMD260807C00552500,1,,0.05,27.0,-81.48,-22.0,reconcile_fill,,-0.01,0.5,-0.5,,,860dfaa3-8cf3-4b19-b71e-70f4ba129e80
2026-08-05 14:36:23.759909+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,e17d97f3358e,DKNG,DKNG260807C00026500,1,0.14,0.14,14.0,,,,-0.01,,0.5,-0.5,,,4188f5e9-85cc-4d04-ae8a-7495abd0ddad
2026-08-06 14:14:42.241715+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,41db6d701cb4,AMD,AMD260807C00552500,1,0.27,0.27,27.0,,,,-0.01,,0.5,-0.5,,,488196ed-d71f-4f81-a1f2-9e698190e1e2
2026-08-05 16:01:31.998042+00:00,exit,858,lab0858_s408_w2_1005_1045_r1,S408,41db6d701cb4,AMD,AMD260807C00552500,1,,0.05,27.0,-81.48,-22.0,reconcile_fill,,-0.01,0.5,-0.5,,,860dfaa3-8cf3-4b19-b71e-70f4ba129e80
2026-08-06 14:14:42.241715+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,12c4f0c6e77f,AMD,AMD260807C00552500,1,0.27,0.27,27.0,,,,-0.01,,0.5,-0.5,,,488196ed-d71f-4f81-a1f2-9e698190e1e2
2026-08-10 14:10:32.628517+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,ea8a2a10a596,AAPL,AAPL260814C00320000,1,0.38,0.38,38.0,,,,-0.01,,0.5,-0.5,0.025974025974025997,RB gap -2.1% reclaim,3ed14094-3944-4217-9e38-5111867cba38
2026-08-10 14:10:32.628517+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,ea8a2a10a596,AAPL,AAPL260814C00320000,1,0.38,0.38,38.0,,,,-0.01,,0.5,-0.5,,,3ed14094-3944-4217-9e38-5111867cba38
2026-08-11 14:01:55.759090+00:00,exit,858,lab0858_s408_w2_1005_1045_r1,S408,ea8a2a10a596,AAPL,AAPL260814C00320000,1,,0.18,38.0,-52.63,-20.0,stop_loss (-54.2%),,-0.01,0.5,-0.5,,,9633fc63-9ba2-492d-b69a-42e7cddb5ff4
2026-08-10 14:10:32.628517+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,ff642e080ecb,AAPL,AAPL260814C00320000,1,0.38,0.38,38.0,,,,-0.01,,0.5,-0.5,,,3ed14094-3944-4217-9e38-5111867cba38
2026-09-04 14:17:03.990814+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,c61e6f2646a7,MARA,MARA260911C00013500,1,0.07,0.06,6.0,,,,-0.01,,0.75,-0.75,0.13333333333333325,RB gap -3.6% reclaim,50b6e024-3389-433f-92f8-b32f1a21691b
2026-09-08T13:34:50Z,reconcile,858,lab0858_s408_w2_1005_1045_r1,S408,c61e6f2646a7,MARA,MARA260911C00013500,0,,,0,,,missing_from_broker,,,,,,lot closed outside of bot (expired/manual),
2026-09-08 14:22:04.672375+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,a9f933378ac8,CRWD,CRWD260911C00245000,1,0.04,0.03,3.0,,,,-0.01,,0.75,-0.75,0.22222222222222227,RB gap -1.5% reclaim,5dff18a8-668c-4353-8cce-df381ce8adc8
2026-09-08 14:36:13.458241+00:00,exit,858,lab0858_s408_w2_1005_1045_r1,S408,a9f933378ac8,CRWD,CRWD260911C00245000,1,,0.01,3.0,-66.67,-2.0,stop_loss (-66.7%),,-0.01,0.5,-0.5,,,9e788c69-8d70-4f3d-91f2-8eaecc4ae614
2026-09-10 14:08:01.470186+00:00,entry,858,lab0858_s408_w2_1005_1045_r1,S408,52f5b5c21b63,TSLA,TSLA260914C00400000,1,0.29,0.29,29.0,,,,-0.01,,0.75,-0.75,0.06896551724137917,RB gap -2.0% reclaim,8822774e-d9cd-4510-bda0-71ef71a789be
