ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail
2026-07-06T09:34:30.695185-04:00,entry,84,g084_mid_tp30_sl30,S173,4a115e7d47ac,PLTR,PLTR260710C00138000,1,0.96,,99.0,,,,-0.1,,0.6,-0.4,0.073,MR gap -1.6% green
2026-07-06T10:03:38.403491-04:00,entry,84,g084_mid_tp30_sl30,S174,7be87ea328a8,ADBE,ADBE260710C00230000,1,0.74,,80.0,,,,-0.1,,0.3,-0.3,0.177,RB gap -1.6% reclaim
2026-07-06T12:05:45.005827-04:00,exit,84,g084_mid_tp30_sl30,S174,7be87ea328a8,ADBE,ADBE260710C00230000,1,,,80.0,30.14,24.11,take_profit (+30.1%),,-0.05,0.3,-0.3,,
