ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-31 14:08:53.162622+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,85d91032de97,COIN,COIN260807C00165000,1,0.6,0.56,56.0,,,,-0.01,,0.75,-0.75,0.23853211009174316,gap -6.4%,dcf29eec-538c-42e4-999e-a1dcd0071806
2026-07-31 17:36:11.665068+00:00,exit,816,lab0816_s405_w2_1005_1045_r1,S405,85d91032de97,COIN,COIN260807C00165000,1,,0.95,56.0,69.64,39.0,take_profit (+96.6%),,-0.01,0.5,-0.5,,,633093e2-e7da-4524-a727-a2304979d5a5
2026-08-03 14:08:15.557193+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,5bee21a88116,OXY,OXY260807C00058000,1,0.63,0.62,62.0,,,,-0.01,,0.5,-0.5,0.22608695652173916,gap -2.5%,2429f131-3bf0-41fa-baec-c5e7d2161ed6
2026-07-31 14:08:53.162623+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,fdd4b3db7aae,COIN,COIN260807C00165000,1,0.56,0.56,56.0,,,,-0.01,,0.5,-0.5,,,dcf29eec-538c-42e4-999e-a1dcd0071806
2026-07-31 17:36:11.665068+00:00,exit,816,lab0816_s405_w2_1005_1045_r1,S405,5bee21a88116,OXY,OXY260807C00058000,1,,0.95,62.0,53.23,33.0,reconcile_fill,,-0.01,0.5,-0.5,,,633093e2-e7da-4524-a727-a2304979d5a5
2026-08-03 14:08:15.557193+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,3d0714a0984f,OXY,OXY260807C00058000,1,0.62,0.62,62.0,,,,-0.01,,0.5,-0.5,,,2429f131-3bf0-41fa-baec-c5e7d2161ed6
2026-08-04 14:28:54.358126+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,dc8d518d6321,AMZN,AMZN260807C00295000,1,0.41,0.41,41.0,,,,-0.01,,0.5,-0.5,,,ce119a10-a491-4ad1-ad8f-30f82d8526ad
2026-08-03 14:08:15.557193+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,3d0714a0984f,OXY,OXY260807C00058000,1,0.62,0.62,62.0,,,,-0.01,,0.5,-0.5,,,2429f131-3bf0-41fa-baec-c5e7d2161ed6
2026-08-04 14:28:54.358126+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,dc8d518d6321,AMZN,AMZN260807C00295000,1,0.41,0.41,41.0,,,,-0.01,,0.5,-0.5,,,ce119a10-a491-4ad1-ad8f-30f82d8526ad
2026-08-04 14:28:54.358126+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,dc8d518d6321,AMZN,AMZN260807C00295000,1,0.41,0.41,41.0,,,,-0.01,,0.5,-0.5,,,ce119a10-a491-4ad1-ad8f-30f82d8526ad
2026-08-04 14:28:54.358126+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,dc8d518d6321,AMZN,AMZN260807C00295000,1,0.41,0.41,41.0,,,,-0.01,,0.5,-0.5,,,ce119a10-a491-4ad1-ad8f-30f82d8526ad
2026-08-10T13:00:47Z,reconcile,816,lab0816_s405_w2_1005_1045_r1,S405,dc8d518d6321,AMZN,AMZN260807C00295000,0,,,0,,,missing_from_broker,,,,,,lot closed outside of bot (expired/manual),
2026-08-10 14:08:00.807102+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,4db4dd2247f3,AAPL,AAPL260812C00315000,1,0.46,0.45,45.0,,,,-0.01,,0.5,-0.5,0.08888888888888885,gap -2.1%,d1925a7e-6b90-4c72-8820-77d310720be4
2026-08-10 14:08:00.807102+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,4db4dd2247f3,AAPL,AAPL260812C00315000,1,0.45,0.45,45.0,,,,-0.01,,0.5,-0.5,,,d1925a7e-6b90-4c72-8820-77d310720be4
2026-08-10 14:08:00.807102+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,4db4dd2247f3,AAPL,AAPL260812C00315000,1,0.45,0.45,45.0,,,,-0.01,,0.5,-0.5,,,d1925a7e-6b90-4c72-8820-77d310720be4
2026-08-12 13:30:04.321953+00:00,exit,816,lab0816_s405_w2_1005_1045_r1,S405,4db4dd2247f3,AAPL,AAPL260812C00315000,1,,0.03,45.0,-93.33,-42.0,stop_loss (-95.3%),,-0.01,0.5,-0.5,,,73a1405f-313a-4658-b1a7-2a26acf1369d
2026-08-12 14:12:16.328920+00:00,entry,816,lab0816_s405_w2_1005_1045_r1,S405,ba10923c34de,PATH,PATH260821C00016500,1,0.22,0.21,21.0,,,,-0.01,,0.75,-0.75,0.2439024390243903,gap -2.6%,c5d2c5d8-54a1-4088-ab94-72bde65136de
