ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail
2026-07-06T09:34:30.695185-04:00,entry,90,g090_mid_tp30_sl30,S173,86667bb3163a,ADBE,ADBE260710C00235000,1,0.61,,70.0,,,,-0.1,,0.6,-0.4,0.295,MR gap -1.6% green
2026-07-06T10:03:38.403491-04:00,entry,90,g090_mid_tp30_sl30,S174,ace60ea0b30f,ADBE,ADBE260710C00230000,1,0.74,,80.0,,,,-0.1,,0.3,-0.3,0.177,RB gap -1.6% reclaim
2026-07-06T12:05:45.005827-04:00,exit,90,g090_mid_tp30_sl30,S174,ace60ea0b30f,ADBE,ADBE260710C00230000,1,,,80.0,30.14,24.11,take_profit (+30.1%),,-0.05,0.3,-0.3,,
