ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-08-03 14:08:19.214344+00:00,entry,831,lab0831_s406_w2_1005_1045_r2,S406,960741b40cc5,NVDA,NVDA260805C00217500,1,0.19,0.19,19.0,,,,-0.01,,0.75,-0.75,0.16216216216216217,RB gap -1.5% reclaim,bf97cf5c-f14f-403c-b402-8c73d4e60697
2026-08-04 13:34:34.810291+00:00,exit,831,lab0831_s406_w2_1005_1045_r2,S406,960741b40cc5,NVDA,NVDA260805C00217500,1,,0.53,19.0,178.95,34.0,take_profit (+83.2%),,-0.01,0.5,-0.5,,,58236797-fa43-4929-8e51-931b6f629760
2026-08-04 14:09:58.350776+00:00,entry,831,lab0831_s406_w2_1005_1045_r2,S406,54eff0745bdc,AMZN,AMZN260807C00297500,1,0.3,0.29,29.0,,,,-0.01,,0.75,-0.75,0.10169491525423717,RB gap -2.8% reclaim,85950def-a357-4473-8298-0512d86ae2ed
2026-08-03 14:08:19.214344+00:00,entry,831,lab0831_s406_w2_1005_1045_r2,S406,0e8ac4931fd2,NVDA,NVDA260805C00217500,1,0.19,0.19,19.0,,,,-0.01,,0.5,-0.5,,,bf97cf5c-f14f-403c-b402-8c73d4e60697
