ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-08-03 14:47:48.646708+00:00,entry,381,lab0381_s362_w3_1045_1120_r2,S362,b38a6d236eaa,NVDA,NVDA260807C00217500,1,0.69,0.69,69.0,,,,-0.01,,0.75,-0.75,0.08955223880597007,RB gap -1.5% reclaim,15ff0425-9c88-4b48-9927-fcbca6208439
2026-08-04T13:44:41Z,reconcile,381,lab0381_s362_w3_1045_1120_r2,S362,b38a6d236eaa,NVDA,NVDA260807C00217500,0,,,0,,,missing_from_broker,,,,,,lot closed outside of bot (expired/manual),
2026-08-03 14:47:48.646708+00:00,entry,381,lab0381_s362_w3_1045_1120_r2,S362,1e24f005b139,NVDA,NVDA260807C00217500,1,0.69,0.69,69.0,,,,-0.01,,0.5,-0.5,,,15ff0425-9c88-4b48-9927-fcbca6208439
2026-08-04 14:47:34.406775+00:00,entry,381,lab0381_s362_w3_1045_1120_r2,S362,1edc452c73c3,NKE,NKE260807C00042000,1,0.61,0.6,60.0,,,,-0.01,,0.5,-0.5,0.06666666666666674,RB gap -3.0% reclaim,830c2830-c0e1-4d9b-a38b-f57d5b3499a8
2026-08-04 13:34:34.218569+00:00,exit,381,lab0381_s362_w3_1045_1120_r2,S362,1edc452c73c3,NKE,NKE260807C00042000,1,,1.25,60.0,108.33,65.0,reconcile_fill,,-0.01,0.5,-0.5,,,bca2fc08-7a25-42fa-93e5-fe744ab07c2a
2026-08-03 14:47:48.646708+00:00,entry,381,lab0381_s362_w3_1045_1120_r2,S362,4caa3ff96ea5,NVDA,NVDA260807C00217500,1,0.69,0.69,69.0,,,,-0.01,,0.5,-0.5,,,15ff0425-9c88-4b48-9927-fcbca6208439
2026-08-04 14:47:34.406775+00:00,entry,381,lab0381_s362_w3_1045_1120_r2,S362,199663083589,NKE,NKE260807C00042000,1,0.6,0.6,60.0,,,,-0.01,,0.5,-0.5,,,830c2830-c0e1-4d9b-a38b-f57d5b3499a8
2026-08-04 13:34:34.218569+00:00,exit,381,lab0381_s362_w3_1045_1120_r2,S362,199663083589,NKE,NKE260807C00042000,1,,1.25,60.0,108.33,65.0,reconcile_fill,,-0.01,0.5,-0.5,,,bca2fc08-7a25-42fa-93e5-fe744ab07c2a
2026-08-04 14:47:34.406775+00:00,entry,381,lab0381_s362_w3_1045_1120_r2,S362,a32a049a9086,NKE,NKE260807C00042000,1,0.6,0.6,60.0,,,,-0.01,,0.5,-0.5,,,830c2830-c0e1-4d9b-a38b-f57d5b3499a8
2026-08-04 13:34:34.218569+00:00,exit,381,lab0381_s362_w3_1045_1120_r2,S362,a32a049a9086,NKE,NKE260807C00042000,1,,1.25,60.0,108.33,65.0,reconcile_fill,,-0.01,0.5,-0.5,,,bca2fc08-7a25-42fa-93e5-fe744ab07c2a
2026-08-05 15:17:28.026943+00:00,entry,381,lab0381_s362_w3_1045_1120_r2,S362,e31c028b8cb1,DKNG,DKNG260807C00024500,1,0.43,0.38,38.0,,,,-0.01,,0.75,-0.75,0.12048192771084333,RB gap -3.8% reclaim,591bea9a-57a5-4b79-a98c-941716371bcc
2026-08-05 16:10:53.643807+00:00,exit,381,lab0381_s362_w3_1045_1120_r2,S362,e31c028b8cb1,DKNG,DKNG260807C00024500,1,,0.17,38.0,-55.26,-21.0,stop_loss (-56.9%),,-0.01,0.5,-0.5,,,bd9cd6b6-a208-4655-8763-cd5a6cc8ad20
2026-08-05 15:17:28.026943+00:00,entry,381,lab0381_s362_w3_1045_1120_r2,S362,421b5a3e9f4f,DKNG,DKNG260807C00024500,1,0.38,0.38,38.0,,,,-0.01,,0.5,-0.5,,,591bea9a-57a5-4b79-a98c-941716371bcc
2026-08-04 14:47:34.406775+00:00,entry,381,lab0381_s362_w3_1045_1120_r2,S362,49fdb9888441,NKE,NKE260807C00042000,1,0.6,0.6,60.0,,,,-0.01,,0.5,-0.5,,,830c2830-c0e1-4d9b-a38b-f57d5b3499a8
2026-08-05 16:10:53.643807+00:00,exit,381,lab0381_s362_w3_1045_1120_r2,S362,49fdb9888441,NKE,NKE260807C00042000,1,,0.17,60.0,-71.67,-43.0,reconcile_fill,,-0.01,0.5,-0.5,,,bd9cd6b6-a208-4655-8763-cd5a6cc8ad20
