date,symbol,signal_type,group,entry_price,S,K,sigma,gap_pct,realized_vol_30d,ret_1day,net_pnl_1day,net_pnl_EOD,call_ret_crush_EOD,call_ret_EOD,call_ret_3day,net_pnl_5day,ret_5day,call_delta,call_at_signal,call_ret_crush_1day,ret_3day,call_ret_1day,net_pnl_3day,ret_EOD,call_ret_5day,call_ret_crush_3day,label,signal_day_return,call_ret_crush_5day,entry_equity
2026-05-25,AZO,VolumeSpike,signal,3406.5,3406.5,3406,0.2682183293814436,-0.05621311910593718,0.2682183293814436,-0.023428241074161697,-3822.1115554756675,-4418.347319746727,-0.7828531502383016,-0.7828531502383016,-0.9814583040263972,-5097.241595515245,-0.02282177004959265,0.5192772356254021,52.3526417867979,-0.7972207739082582,-0.05319816403320478,-0.662970643348686,-5406.110244708335,-0.03573858308208696,-0.9193554410588493,-0.9961636633735924,RECONSTRUCTED - approximate only,-0.03573858308208696,-0.9647169812887321,508.76
2026-05-25,CVNA,MomReversal,signal,68.28,68.28,68,0.52241066884746,0.022114853005655227,0.52241066884746,0.040627204734553085,135.7798562784174,-4.110474379055039,0.09145621000912073,0.09145621000912073,0.6509000579803635,-220.9272740063189,-0.0648610542093756,0.5422987087058598,2.1426850508343236,0.647566437210834,0.040627204734553085,0.7786919732964364,109.76716275472009,0.005158340817150888,-0.9736943124397756,0.5572027851125105,RECONSTRUCTED - approximate only,0.005158340817150888,-0.9924694017878107,508.76
2026-05-25,CVX,Pullback50,signal,191.43,191.43,191,0.26205908053944615,-0.007470055532014683,0.26205908053944615,-0.012506159565903948,-159.5012997814094,-230.69802694433312,-0.6776460796674788,-0.6776460796674788,-0.5774986281905714,34.8674913600706,0.015375433028325535,0.5424202085962863,3.0842860924940254,-0.591666488632643,-0.012181256662967141,-0.43465979019265255,-201.3541047243832,-0.027842069927014802,0.22869867066888208,-0.7026756645271888,RECONSTRUCTED - approximate only,-0.027842069927014802,0.17138689541782362,508.76
2026-05-25,DTE,Pullback50,signal,145.3,145.3,145,0.2163794088806161,0.004817614240171781,0.2163794088806161,0.004494528760432322,1.8128866241456165,-83.97225003173963,-0.3381436304279357,-0.3381436304279357,-0.6289047329422071,-176.57340733410336,-0.013621946555711865,0.5461567721029164,1.962609129536233,-0.034955813091211894,-0.01210072798136082,0.12195890598306271,-138.18403749104993,-0.009452088238441715,-0.8348034133495316,-0.7477374671722178,RECONSTRUCTED - approximate only,-0.009452088238441715,-0.9033402147937575,508.76
2026-05-25,ETN,Pullback50,signal,391.35,391.35,391,0.3989635778444754,0.02228184766757511,0.3989635778444754,0.008037085295392106,11.34729161868221,65.75926995510919,0.1838331971179507,0.1838331971179507,-0.3774736297521126,493.3634197248027,0.03594371557281417,0.5243901104641507,8.98417589118992,-0.05423455670877464,-0.006275888047659292,0.12008136571615338,-413.3142598898929,0.0076486552417660055,0.6848358898389457,-0.5208316707882612,RECONSTRUCTED - approximate only,0.0076486552417660055,0.6443071285679176,508.76
2026-05-25,EIX,Pullback50,signal,71.18,71.18,71,0.24117939790309556,0.0063219576610407295,0.24117939790309556,0.005895645858145734,4.19693637133788,-31.048263372338557,-0.18577599422777766,-0.18577599422777766,-0.7246490505507648,-71.78503425818586,-0.004491854357381455,0.548241180983139,1.0759363891833047,0.004480099100558574,-0.018248111473125394,0.15904188375720815,-86.12861076492955,-0.005444637785879964,-0.5843201078936009,-0.8293797587575552,RECONSTRUCTED - approximate only,-0.005444637785879964,-0.677682022714342,508.76
2026-05-25,XOM,Pullback50,signal,154.92,154.92,155,0.3063134022037417,-0.00916600946119789,0.3063134022037417,-0.012749507330859769,-131.06489142943428,-169.7524948803816,-0.5625111394639034,-0.5625111394639034,-0.8347437114197619,-160.67144687308829,-0.0016687804824388967,0.5126222990696421,2.6553644901419062,-0.5795592615512196,-0.030371825151243415,-0.409146909214353,-238.42578182038247,-0.024039103852809447,-0.526512322962809,-0.9175043839946367,RECONSTRUCTED - approximate only,-0.024039103852809447,-0.6315135276298023,508.76
2026-05-25,GD,Pullback50,signal,342.89,342.89,343,0.28619730381921343,0.0062702143679767034,0.28619730381921343,-0.005658113173597762,-185.83721261640272,-75.79859407896566,-0.03655308972955333,-0.03655308972955333,-0.035840811031098894,-522.2484522408753,-0.02039818070471659,0.5143261888224525,5.529660672058924,-0.4247533336602508,0.006325419519277326,-0.2460236732710224,-75.42442142585877,-0.0011592681618899812,-0.8864193780759929,-0.18016002434379325,RECONSTRUCTED - approximate only,-0.0011592681618899812,-0.9438544243985629,508.76
2026-05-25,HSIC,Pullback50,signal,74.21,74.21,74,0.26892914775475796,0.0005390232586017286,0.26892914775475796,0.023951239601078686,92.29250655776713,-31.137733101947926,-0.14668729411474363,-0.14668729411474363,1.4243154163968665,97.21678775210438,0.02895804256376145,0.5479404217735445,1.2465998713958157,0.7837133196038447,0.03626522665547276,0.8955602709951371,154.91138570224595,-0.004713784163247054,0.9371410059824763,1.3828895728670907,RECONSTRUCTED - approximate only,-0.004713784163247054,0.9170159330983566,508.76
2026-05-26,ABNB,Pullback50,signal,135.22,135.22,135,0.25657287072016,0.00015103145258822946,0.25657287072016,-0.004371318995192354,-65.23129819570981,-5.719121501847867,0.08304800873450179,0.08304800873450179,-0.060838638025520184,-3.3744161918539115,0.01258677660478354,0.5360869363123604,2.0939345536229297,-0.3846583597178282,0.004748303569415993,-0.216122738562577,-34.341597540143795,0.0023419020172910665,0.09483496190529161,-0.1937800109999368,RECONSTRUCTED - approximate only,0.0023419020172910665,0.026114623278005338,509.58
2026-05-26,AMCR,Pullback50,signal,39.12,39.12,39,0.3706696421952426,0.01433039148876597,0.3706696421952426,0.018485129452660943,26.389708641343702,-9.068082822488599,0.012404220338840354,0.012404220338840354,0.12965836893919194,-41.188025559580936,0.0025632248182054975,0.5414930364242387,0.8805753653931241,0.2882494969654099,0.013264885084526777,0.43626335246318043,0.7407730785347633,0.0005137543695577824,-0.3715545794164792,0.006734801709282074,RECONSTRUCTED - approximate only,0.0005137543695577824,-0.4659934064722515,509.57
2026-05-26,AEP,Pullback50,signal,131.98,131.98,132,0.22694174883329427,0.0026598230356120363,0.22694174883329427,-0.010160325701140806,-87.65475567516091,-64.48132737878743,-0.28415934717292896,-0.28415934717292896,-0.9286716910090691,-177.19539853695562,-0.02895334960160454,0.5165129863465923,1.7078278613396378,-0.5938197798016082,-0.032314712947077294,-0.42699038400881384,-169.04936046795135,-0.007882435392433287,-0.9788803631407863,-0.9740602694180528,RECONSTRUCTED - approximate only,-0.007882435392433287,-0.99466325225535,509.72
2026-05-26,AME,Pullback50,signal,227.28,227.28,227,0.24372959411168235,0.006369157809047895,0.24372959411168235,-0.013336823392990709,-186.31663034312703,172.518677159,0.6576735770483471,0.6576735770483471,-0.6818906935959999,-250.16924993444493,-0.007452942473293384,0.5326002669731186,3.3121574511349507,-0.6390144855575203,-0.015646789977667615,-0.4827353011243911,-248.98186196843872,0.015445919629569592,-0.6856643127186411,-0.7966708418744091,RECONSTRUCTED - approximate only,0.015445919629569592,-0.7774882568257034,509.68
2026-05-26,APA,Pullback50,signal,38.94,38.94,39,0.5458201056103587,-0.0072164635258402,0.5458201056103587,-0.023466695149739585,-59.8966534081296,-56.22917866121248,-0.3918884812866329,-0.3918884812866329,-0.6406939726358774,-49.67395681436709,0.008266703287760416,0.5120107080013316,1.1630292149824406,-0.5962239003889851,-0.0285333251953125,-0.4250819701849771,-83.71914391349955,-0.026479762347928315,-0.332558643015121,-0.7674721692666575,RECONSTRUCTED - approximate only,-0.026479762347928315,-0.43899358074558775,509.7
2026-05-26,CB,Pullback50,signal,329.11,329.11,329,0.16716127204348089,0.00033546299210040294,0.16716127204348089,-0.014810308850121566,-238.44227199297575,-145.6587624937211,-0.36160878280350695,-0.36160878280350695,-0.9954437019637787,-343.002271145617,-0.04049787154309175,0.5268834281987886,3.254780997791187,-0.7942944907029852,-0.04215704828891931,-0.661680745159066,-341.64317830256084,-0.007774353027343648,-0.9998391560551388,-0.9994957516562587,RECONSTRUCTED - approximate only,-0.007774353027343648,-0.9999958145841448,509.7
2026-05-26,DOV,Pullback50,signal,213.48,213.48,213,0.2673922050027772,0.01067177431871431,0.2673922050027772,-0.009424359419374301,-153.08744876629723,157.37435242285048,0.5821592927541692,0.5821592927541692,-0.6599464908127686,-300.8760310316301,-0.014114986658061775,0.5418909963539865,3.502348245672991,-0.5130385088033138,-0.016348845242038154,-0.35093437202438904,-255.90291371866385,0.015367184482960788,-0.7951132993841883,-0.776078485439116,RECONSTRUCTED - approximate only,0.015367184482960788,-0.8718997654026847,509.56
2026-05-26,EA,Pullback50,signal,200.75,200.75,201,0.15,-0.001791322303902168,0.030696511189225208,-0.001293967166646265,-42.54050676326178,8.225780265052974,0.16657887027650706,0.16657887027650706,-0.018017985532347194,-40.35510743469635,0.005324933076686387,0.49865761134792225,1.6353291402171806,-0.3475388263287589,0.0038817496258582024,-0.1601944719071552,-20.452498397132423,0.0025921154024167053,-0.14612745451423545,-0.16827474487483113,RECONSTRUCTED - approximate only,0.0025921154024167053,-0.24529474608856425,509.61
2026-05-26,GILD,Pullback50,signal,135.81,135.81,136,0.21577915479939427,0.00662392406342889,0.21577915479939427,-0.000299072942788173,-31.37779804770927,-78.91914950594364,-0.40870726244306066,-0.40870726244306066,-0.026106734195210708,-168.14441728079728,-0.04606291833172427,0.5000979983115887,1.5896706243774616,-0.282379737996299,0.005234465606956134,-0.09390288043234823,-21.13931154638754,-0.01123847890913819,-0.9995298709732201,-0.17697340431444342,RECONSTRUCTED - approximate only,-0.01123847890913819,-0.9999801006938324,509.58
