ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-21 14:07:43.862671+00:00,entry,121,c121_s165_w2_1005_1045_r5,S165,5c9cd978bdf3,HAL,HAL260724C00033000,1,0.64,0.63,63.0,,,,-0.01,,0.5,-0.5,0.22222222222222224,gap -5.1%,ab6b5cb2-96b4-4a7b-a719-fd7b3fe4d26d
2026-07-21T14:10:38Z,reconcile,121,c121_s165_w2_1005_1045_r5,S165,5c9cd978bdf3,HAL,HAL260724C00033000,1,,,63.0,,,zombie_lot,,,,,,zombie age_min=851 notional=$63.00 occ=HAL260724C00033000 action=submitted:35d3eec8-033e-478a-a5a5-0cf8d4cbb534,
2026-07-21T14:55:40Z,reconcile,121,c121_s165_w2_1005_1045_r5,S165,7920fc544c4d,HAL,HAL260724C00033000,1,,,63.0,,,zombie_lot,,,,,,"zombie age_min=896 notional=$63.00 occ=HAL260724C00033000 action=error:{""bid"":""0.5"",""buy_limit_price"":""0.52"",""code"":40310000,""existing_order_id"":""43580845-aebc-43b0-9c47-82b409c7295a"",""message"":""potential wash trade detected. use complex orders"",""reject_reason"":""buy order exists, quote bid should be greater than existing buy limit price""}",
2026-07-21T15:00:49Z,reconcile,121,c121_s165_w2_1005_1045_r5,S165,be15391892e0,HAL,HAL260724C00033000,1,,,63.0,,,zombie_lot,,,,,,zombie age_min=901 notional=$63.00 occ=HAL260724C00033000 action=submitted:5f122368-9a9f-4925-b482-1edc36127e78,
2026-07-21T15:25:42Z,reconcile,121,c121_s165_w2_1005_1045_r5,S165,d64118920ee1,HAL,HAL260724C00033000,1,,,63.0,,,zombie_lot,,,,,,zombie age_min=926 notional=$63.00 occ=HAL260724C00033000 action=submitted:455c5f2f-6954-4d48-8b01-0ac7a867ee05,
2026-07-22 14:42:36.628630+00:00,entry,121,c121_s165_w2_1005_1045_r5,S165,2b6785e322e3,COIN,COIN260724C00187500,1,0.63,0.63,63.0,,,,-0.01,,0.5,-0.5,,,2862d6dd-7166-4d31-84a5-8864cefab0fe
2026-07-22T14:50:45Z,reconcile,121,c121_s165_w2_1005_1045_r5,S165,2b6785e322e3,COIN,COIN260724C00187500,1,,,63.0,,,zombie_lot,,,,,,zombie age_min=891 notional=$63.00 occ=COIN260724C00187500 action=submitted:6cf2a5c8-e430-488b-8fbb-f5e69a0d2adb,
2026-07-21 14:07:43.862671+00:00,entry,121,c121_s165_w2_1005_1045_r5,S165,55b4cb3fb697,HAL,HAL260724C00033000,1,0.63,0.63,63.0,,,,-0.01,,0.5,-0.5,,,ab6b5cb2-96b4-4a7b-a719-fd7b3fe4d26d
2026-07-22T14:55:38Z,reconcile,121,c121_s165_w2_1005_1045_r5,S165,93809c4dab7b,COIN,COIN260724C00187500,1,,,63.0,,,zombie_lot,,,,,,zombie age_min=896 notional=$63.00 occ=COIN260724C00187500 action=submitted:801e1b54-f271-4229-86a2-dd57da61ab83,
2026-07-22T15:37:51Z,reconcile,121,c121_s165_w2_1005_1045_r5,S165,3d0564bdf164,COIN,COIN260724C00187500,1,,,63.0,,,zombie_lot,,,,,,zombie age_min=938 notional=$63.00 occ=COIN260724C00187500 action=submitted:347ed185-1d7e-4461-aed0-3c9b4dd18aa1,
