ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-10 14:07:30.782587+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,45de433249f3,T,T260710C00021000,1,0.16,0.16,16.0,,,,-0.01,,0.5,-0.5,,,ea5640c4-bf7c-4034-b86f-5bdc2b294f0b
2026-07-09 13:48:58.240861+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,d516496cbcf3,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,43209826-d890-4e2f-aea6-72bd10a9d4b3
2026-07-08 17:39:45.187894+00:00,entry,61,c061_s173_w2_1005_1045_r4,S165,0ce0b9ad44d8,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,c88e0ef1-b6a0-4674-a762-10bcc3c23ddc
2026-07-08 14:15:06.079458+00:00,entry,61,c061_s173_w2_1005_1045_r4,S174,2f3486f28914,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,8ec2b5b4-4a19-4b27-a1dd-f4b09658cd3e
2026-07-08 13:47:32.035772+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,622b98ba74ef,INTC,INTC260710C00118000,1,0.88,0.88,88.0,,,,-0.01,,0.5,-0.5,,,b110f90f-9825-4caf-acc8-8c5825eda874
2026-07-10 14:07:30.782587+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,45de433249f3,T,T260710C00021000,1,0.16,0.16,16.0,,,,-0.01,,0.5,-0.5,,,ea5640c4-bf7c-4034-b86f-5bdc2b294f0b
2026-07-09 13:48:58.240861+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,a1d65a5671e4,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,43209826-d890-4e2f-aea6-72bd10a9d4b3
2026-07-08 17:39:45.187894+00:00,entry,61,c061_s173_w2_1005_1045_r4,S165,0ce0b9ad44d8,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,c88e0ef1-b6a0-4674-a762-10bcc3c23ddc
2026-07-08 14:15:06.079458+00:00,entry,61,c061_s173_w2_1005_1045_r4,S174,7d0420f436ee,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,8ec2b5b4-4a19-4b27-a1dd-f4b09658cd3e
2026-07-08 13:47:32.035772+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,798fdad7f426,INTC,INTC260710C00118000,1,0.88,0.88,88.0,,,,-0.01,,0.5,-0.5,,,b110f90f-9825-4caf-acc8-8c5825eda874
2026-07-10 14:07:30.782587+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,579e1d40f96e,T,T260710C00021000,1,0.16,0.16,16.0,,,,-0.01,,0.5,-0.5,,,ea5640c4-bf7c-4034-b86f-5bdc2b294f0b
2026-07-09 13:48:58.240861+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,44a23577a2cf,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,43209826-d890-4e2f-aea6-72bd10a9d4b3
2026-07-08 17:39:45.187894+00:00,entry,61,c061_s173_w2_1005_1045_r4,S165,33b3fa3a0834,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,c88e0ef1-b6a0-4674-a762-10bcc3c23ddc
2026-07-08 14:15:06.079458+00:00,entry,61,c061_s173_w2_1005_1045_r4,S174,acc2dc69d149,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,8ec2b5b4-4a19-4b27-a1dd-f4b09658cd3e
2026-07-08 13:47:32.035772+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,6f61cfd1e0da,INTC,INTC260710C00118000,1,0.88,0.88,88.0,,,,-0.01,,0.5,-0.5,,,b110f90f-9825-4caf-acc8-8c5825eda874
2026-07-13 14:43:42.654264+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,5c1a02279892,SMCI,SMCI260717C00029000,1,0.61,0.61,61.0,,,,-0.01,,0.5,-0.5,0.049586776859504175,MR gap -2.4% green,46f4ac30-ae12-4037-8b99-2c1f0997e67e
2026-07-10 14:07:30.782587+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,35bb4e07c845,T,T260710C00021000,1,0.16,0.16,16.0,,,,-0.01,,0.5,-0.5,,,ea5640c4-bf7c-4034-b86f-5bdc2b294f0b
2026-07-09 13:48:58.240861+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,571d2874c359,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,43209826-d890-4e2f-aea6-72bd10a9d4b3
2026-07-08 17:39:45.187894+00:00,entry,61,c061_s173_w2_1005_1045_r4,S165,13f9d959436d,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,c88e0ef1-b6a0-4674-a762-10bcc3c23ddc
2026-07-08 14:15:06.079458+00:00,entry,61,c061_s173_w2_1005_1045_r4,S174,38b530ed272c,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,8ec2b5b4-4a19-4b27-a1dd-f4b09658cd3e
2026-07-13 14:43:42.654264+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,5c1a02279892,SMCI,SMCI260717C00029000,1,0.61,0.61,61.0,,,,-0.01,,0.5,-0.5,,,46f4ac30-ae12-4037-8b99-2c1f0997e67e
2026-07-10 14:07:30.782587+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,f6f8045c2c15,T,T260710C00021000,1,0.16,0.16,16.0,,,,-0.01,,0.5,-0.5,,,ea5640c4-bf7c-4034-b86f-5bdc2b294f0b
2026-07-09 13:48:58.240861+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,726ef052e6fb,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,43209826-d890-4e2f-aea6-72bd10a9d4b3
2026-07-08 17:39:45.187894+00:00,entry,61,c061_s173_w2_1005_1045_r4,S165,b6c5cc6c140a,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,c88e0ef1-b6a0-4674-a762-10bcc3c23ddc
2026-07-08 14:15:06.079458+00:00,entry,61,c061_s173_w2_1005_1045_r4,S174,a77893a477ba,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,8ec2b5b4-4a19-4b27-a1dd-f4b09658cd3e
2026-07-14 14:06:57.214478+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,3429728ae243,C,C260717C00148000,1,0.74,0.73,73.0,,,,-0.01,,0.5,-0.5,0.14285714285714282,MR gap -2.1% green,deeca41a-57ba-4f4e-a895-36d5034ca8ec
2026-07-13 14:43:42.654264+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,cd928a25a5c6,SMCI,SMCI260717C00029000,1,0.61,0.61,61.0,,,,-0.01,,0.5,-0.5,,,46f4ac30-ae12-4037-8b99-2c1f0997e67e
2026-07-10 14:07:30.782587+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,34527fd62aa7,T,T260710C00021000,1,0.16,0.16,16.0,,,,-0.01,,0.5,-0.5,,,ea5640c4-bf7c-4034-b86f-5bdc2b294f0b
2026-07-09 13:48:58.240861+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,d5ca687cfcc6,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,43209826-d890-4e2f-aea6-72bd10a9d4b3
2026-07-08 17:39:45.187894+00:00,entry,61,c061_s173_w2_1005_1045_r4,S165,b46876ad4163,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,c88e0ef1-b6a0-4674-a762-10bcc3c23ddc
2026-07-14 14:06:57.214478+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,3429728ae243,C,C260717C00148000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,deeca41a-57ba-4f4e-a895-36d5034ca8ec
2026-07-14 15:15:46.041731+00:00,exit,61,c061_s173_w2_1005_1045_r4,S173,3429728ae243,C,C260717C00148000,1,,0.28,73.0,-61.64,-45.0,stop_loss (-56.7%),,-0.01,0.5,-0.5,,,7833bc54-9058-42a8-a48b-f48cdb2c3afe
2026-07-16 14:15:32.440997+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,e05ddddf2e87,AMD,AMD260717C00567500,1,0.68,0.68,68.0,,,,-0.01,,0.5,-0.5,0.15625,MR gap -3.7% green,fcc3b89e-3c71-4eb8-a559-e7351dbc7e45
2026-07-13 14:43:42.654264+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,90901eb29c6b,SMCI,SMCI260717C00029000,1,0.61,0.61,61.0,,,,-0.01,,0.5,-0.5,,,46f4ac30-ae12-4037-8b99-2c1f0997e67e
2026-07-10 14:07:30.782587+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,61208378b020,T,T260710C00021000,1,0.16,0.16,16.0,,,,-0.01,,0.5,-0.5,,,ea5640c4-bf7c-4034-b86f-5bdc2b294f0b
2026-07-09 13:48:58.240861+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,8cf82af52772,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,43209826-d890-4e2f-aea6-72bd10a9d4b3
2026-07-08 17:39:45.187894+00:00,entry,61,c061_s173_w2_1005_1045_r4,S165,dd3cdcdac2d5,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,c88e0ef1-b6a0-4674-a762-10bcc3c23ddc
2026-07-16 14:20:54.939256+00:00,exit,61,c061_s173_w2_1005_1045_r4,S173,e05ddddf2e87,AMD,AMD260717C00567500,1,,0.34,68.0,-50.0,-34.0,stop_loss (-50.0%),,-0.01,0.5,-0.5,,,a4fa6892-a5a6-4e50-a916-4f05fae1b290
2026-07-16 14:15:32.440997+00:00,entry,61,c061_s173_w2_1005_1045_r4,S173,00d174777d54,AMD,AMD260717C00567500,1,0.68,0.68,68.0,,,,-0.01,,0.5,-0.5,,,fcc3b89e-3c71-4eb8-a559-e7351dbc7e45
