ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-31 14:08:25.968339+00:00,entry,290,lab0290_s352_w2_1005_1045_r1,S352,416111c5da61,AAPL,AAPL260803C00315000,1,0.37,0.36,36.0,,,,-0.01,,0.5,-0.5,0.17142857142857143,gap -8.6%,e6eddeab-a411-46ce-bccb-5414f9e6c8af
2026-08-03 13:30:02.773657+00:00,exit,290,lab0290_s352_w2_1005_1045_r1,S352,416111c5da61,AAPL,AAPL260803C00315000,1,,0.5,36.0,38.89,14.0,take_profit (+188.3%),,-0.01,0.5,-0.5,,,65044608-3ecd-4e74-be17-683569db7cd0
2026-07-31 14:08:25.968339+00:00,entry,290,lab0290_s352_w2_1005_1045_r1,S352,bae3b16dcea0,AAPL,AAPL260803C00315000,1,0.36,0.36,36.0,,,,-0.01,,0.5,-0.5,,,e6eddeab-a411-46ce-bccb-5414f9e6c8af
2026-08-04T01:11:18Z,reconcile,290,lab0290_s352_w2_1005_1045_r1,S352,bae3b16dcea0,AAPL,AAPL260803C00315000,0,,,0,,,missing_from_broker,,,,,,lot closed outside of bot (expired/manual),
2026-08-04 14:27:30.434736+00:00,entry,290,lab0290_s352_w2_1005_1045_r1,S352,66503eaa1d92,AMZN,AMZN260805C00290000,1,0.24,0.24,24.0,,,,-0.01,,0.5,-0.5,,,cb6d5282-3c32-448f-b403-70ad7f4fade3
2026-08-03 13:30:02.773657+00:00,exit,290,lab0290_s352_w2_1005_1045_r1,S352,66503eaa1d92,AMZN,AMZN260805C00290000,1,,0.5,24.0,108.33,26.0,reconcile_fill,,-0.01,0.5,-0.5,,,65044608-3ecd-4e74-be17-683569db7cd0
2026-08-04 14:37:14.244596+00:00,entry,290,lab0290_s352_w2_1005_1045_r1,S352,b5cde3b245b6,AMZN,AMZN260805C00287500,1,0.37,0.37,37.0,,,,-0.01,,0.75,-0.75,0.02666666666666669,gap -2.8%,3fb891da-0a1d-4712-a1df-f983775bca1f
2026-08-04 14:37:14.244596+00:00,entry,290,lab0290_s352_w2_1005_1045_r1,S352,b5cde3b245b6,AMZN,AMZN260805C00287500,1,0.37,0.37,37.0,,,,-0.01,,0.5,-0.5,,,3fb891da-0a1d-4712-a1df-f983775bca1f
2026-08-04 14:27:30.434736+00:00,entry,290,lab0290_s352_w2_1005_1045_r1,S352,563f27208ccb,AMZN,AMZN260805C00290000,1,0.24,0.24,24.0,,,,-0.01,,0.5,-0.5,,,cb6d5282-3c32-448f-b403-70ad7f4fade3
2026-08-04 14:37:14.244596+00:00,entry,290,lab0290_s352_w2_1005_1045_r1,S352,b5cde3b245b6,AMZN,AMZN260805C00287500,1,0.37,0.37,37.0,,,,-0.01,,0.5,-0.5,,,3fb891da-0a1d-4712-a1df-f983775bca1f
2026-08-04 14:27:30.434736+00:00,entry,290,lab0290_s352_w2_1005_1045_r1,S352,01fc2f16cbb8,AMZN,AMZN260805C00290000,1,0.24,0.24,24.0,,,,-0.01,,0.5,-0.5,,,cb6d5282-3c32-448f-b403-70ad7f4fade3
2026-08-06 14:09:59.071489+00:00,entry,290,lab0290_s352_w2_1005_1045_r1,S352,af5887b02df4,COIN,COIN260807C00160000,1,0.28,0.27,27.0,,,,-0.01,,0.75,-0.75,0.14814814814814806,gap -2.1%,140a0d86-2f53-4617-a156-cd1423e54944
2026-08-04 14:37:14.244596+00:00,entry,290,lab0290_s352_w2_1005_1045_r1,S352,60bfc174259b,AMZN,AMZN260805C00287500,1,0.37,0.37,37.0,,,,-0.01,,0.5,-0.5,,,3fb891da-0a1d-4712-a1df-f983775bca1f
