ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-31 14:33:34.035314+00:00,entry,195,lab0195_s218_w2_1005_1045_r2,S218,edbd975b6120,META,META260803C00600000,1,0.16,0.14,14.0,,,,-0.01,,0.75,-0.75,0.1250000000000001,low=542.70 BB_lower=542.24 touch+green,51033faf-b83c-4fa4-8ccc-71bebbf7ea47
2026-08-03 13:39:46.026428+00:00,exit,195,lab0195_s218_w2_1005_1045_r2,S218,edbd975b6120,META,META260803C00600000,1,,0.31,14.0,121.43,17.0,reconcile_fill,,-0.01,0.5,-0.5,,,9312e1ab-86c2-416b-a44d-885d40919483
2026-08-03 14:21:59.490709+00:00,entry,195,lab0195_s218_w2_1005_1045_r2,S218,a4fc3369a4b2,RBLX,RBLX260807C00039500,1,0.31,0.31,31.0,,,,-0.01,,0.75,-0.75,0.06451612903225812,low=35.03 BB_lower=38.93 touch+green,da107cee-a79f-4ebd-95e7-53ef15dbbe27
2026-08-03 15:45:43.645520+00:00,exit,195,lab0195_s218_w2_1005_1045_r2,S218,a4fc3369a4b2,RBLX,RBLX260807C00039500,1,,0.54,31.0,74.19,23.0,take_profit (+74.2%),,-0.01,0.5,-0.5,,,6a693168-b8ff-4ba5-a56e-9dba1f51e5f0
2026-07-31 14:33:34.035314+00:00,entry,195,lab0195_s218_w2_1005_1045_r2,S218,3771ef4995cf,META,META260803C00600000,1,0.14,0.14,14.0,,,,-0.01,,0.5,-0.5,,,51033faf-b83c-4fa4-8ccc-71bebbf7ea47
2026-08-03 14:21:59.490709+00:00,entry,195,lab0195_s218_w2_1005_1045_r2,S218,0c038aaadfdd,RBLX,RBLX260807C00039500,1,0.31,0.31,31.0,,,,-0.01,,0.5,-0.5,,,da107cee-a79f-4ebd-95e7-53ef15dbbe27
2026-08-03 13:39:46.026428+00:00,exit,195,lab0195_s218_w2_1005_1045_r2,S218,0c038aaadfdd,RBLX,RBLX260807C00039500,1,,0.31,31.0,0.0,0.0,reconcile_fill,,-0.01,0.5,-0.5,,,9312e1ab-86c2-416b-a44d-885d40919483
2026-08-04 14:25:43.143739+00:00,entry,195,lab0195_s218_w2_1005_1045_r2,S218,8038d6245d3b,RBLX,RBLX260807C00040000,1,0.34,0.34,34.0,,,,-0.01,,0.5,-0.5,,,92661479-8895-4db2-966c-a7bda1ac2892
2026-08-03 15:45:43.645521+00:00,exit,195,lab0195_s218_w2_1005_1045_r2,S218,8038d6245d3b,RBLX,RBLX260807C00040000,1,,0.54,34.0,58.82,20.0,reconcile_fill,,-0.01,0.5,-0.5,,,6a693168-b8ff-4ba5-a56e-9dba1f51e5f0
2026-08-04 14:26:49.988858+00:00,entry,195,lab0195_s218_w2_1005_1045_r2,S218,e579e5b6522a,RBLX,RBLX260807C00039500,1,0.46,0.45,45.0,,,,-0.01,,0.75,-0.75,0.13636363636363638,low=36.64 BB_lower=36.92 touch+green,e0ce04b4-50a5-4274-8129-c692ff0d9bf2
