ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-21 14:09:11.705924+00:00,entry,69,c069_s166_w2_1005_1045_r3,S166,3d4ec554127f,HAL,HAL260731C00033500,1,0.67,0.67,67.0,,,,-0.01,,0.5,-0.5,0.21138211382113822,gap -5.1%,67cd24ca-13f9-4b66-9b0b-d7ebdcd0a590
2026-07-16 15:16:05.398910+00:00,exit,69,c069_s166_w2_1005_1045_r3,S165,0d36d71e8b8c,META,META260720C00675000,1,,0.22,68.0,-67.65,-46.0,reconcile_fill,,-0.01,0.5,-0.5,,,9244254a-c307-48ef-a3a6-db43f6e84cde
2026-07-21T14:10:38Z,reconcile,69,c069_s166_w2_1005_1045_r3,S166,3d4ec554127f,HAL,HAL260731C00033500,1,,,67.0,,,zombie_lot,,,,,,"zombie age_min=851 notional=$67.00 occ=HAL260731C00033500 action=error:{""bid"":""0.57"",""buy_limit_price"":""0.62"",""code"":40310000,""existing_order_id"":""69d23a87-8b5f-4ca3-8462-e9cc213fde79"",""message"":""potential wash trade detected. use complex orders"",""reject_reason"":""buy order exists, quote bid should be greater than existing buy limit price""}",
2026-07-16 14:58:21.338460+00:00,exit,69,c069_s166_w2_1005_1045_r3,S165,fc0412a029e5,META,META260720C00675000,1,,0.26,68.0,-61.76,-42.0,reconcile_fill,,-0.01,0.5,-0.5,,,496451b1-53c2-4288-a111-507f51686ace
2026-07-16 14:11:05.306749+00:00,entry,69,c069_s166_w2_1005_1045_r3,S165,8fe940769a78,AVGO,AVGO260717C00405000,1,0.5,0.5,50.0,,,,-0.01,,0.5,-0.5,,,a3b82d8e-255e-4417-aace-39a728227dec
2026-07-16 13:39:20.565206+00:00,exit,69,c069_s166_w2_1005_1045_r3,S165,8fe940769a78,AVGO,AVGO260717C00405000,1,,0.3,50.0,-40.0,-20.0,reconcile_fill,,-0.01,0.5,-0.5,,,c1931af8-0036-46ab-9c08-2c0a1f5233eb
2026-07-13 19:50:16.948574+00:00,exit,69,c069_s166_w2_1005_1045_r3,S165,f7ad4efa6055,BSX,BSX260717C00045500,1,,0.31,10.0,210.0,21.0,reconcile_fill,,-0.01,0.5,-0.5,,,35df9613-c93d-4a84-b7da-860236593f74
2026-07-21T14:15:41Z,reconcile,69,c069_s166_w2_1005_1045_r3,S166,3d4ec554127f,HAL,HAL260731C00033500,1,,,67.0,,,zombie_lot,,,,,,zombie age_min=856 notional=$67.00 occ=HAL260731C00033500 action=submitted:d87a6782-bf4a-413c-b234-93d6d55d4e63,
2026-07-14 14:12:07.797845+00:00,entry,69,c069_s166_w2_1005_1045_r3,S165,6b0f18d01dd9,BSX,BSX260717C00045500,1,0.1,0.1,10.0,,,,-0.01,,0.5,-0.5,,,9b7766a4-1303-4608-a310-fb4ae5beb639
2026-07-13 14:07:49.693206+00:00,entry,69,c069_s166_w2_1005_1045_r3,S165,e37c5306c16e,INTC,INTC260715C00113000,1,0.55,0.55,55.0,,,,-0.01,,0.5,-0.5,,,4295ba79-3dd5-4cff-abe0-a71bafa0e562
