ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-10 13:56:32.099209+00:00,entry,64,c064_s174_w1_0928_1005_r4,S174,cc6713021105,INTC,INTC260713C00115000,1,0.6,0.6,60.0,,,,-0.01,,0.5,-0.5,,,973633af-15d1-42f3-9ab3-8f7d66fc643b
2026-07-10 13:54:08.476749+00:00,entry,64,c064_s174_w1_0928_1005_r4,S174,19543ea51a07,INTC,INTC260713C00115000,1,0.66,0.66,66.0,,,,-0.01,,0.5,-0.5,,,c768c5aa-4da0-49f8-b1fa-2ef01e80bfe7
2026-07-09 13:48:58.190755+00:00,entry,64,c064_s174_w1_0928_1005_r4,S173,13bb8ab56a41,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,d6d1a40a-f62d-4a4a-8b48-a20442271369
2026-07-08 17:39:45.333575+00:00,entry,64,c064_s174_w1_0928_1005_r4,S165,93bbb832820b,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,fa975a6e-fa0d-4ccf-8042-df0968215528
2026-07-08 14:15:06.050323+00:00,entry,64,c064_s174_w1_0928_1005_r4,S174,b4d26cdb25da,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,e1879f11-54d2-402a-b68e-5751367b43d1
2026-07-08 14:31:00.211780+00:00,entry,64,c064_s174_w1_0928_1005_r4,S173,cdb72591ad91,BA,BA260710C00242500,1,0.06,0.06,6.0,,,,-0.01,,0.5,-0.5,,,e5c1e939-831a-468e-ab3e-97afab65be6a
2026-07-10 13:56:32.099209+00:00,entry,64,c064_s174_w1_0928_1005_r4,S174,cc6713021105,INTC,INTC260713C00115000,1,0.6,0.6,60.0,,,,-0.01,,0.5,-0.5,,,973633af-15d1-42f3-9ab3-8f7d66fc643b
2026-07-10 13:54:08.476749+00:00,entry,64,c064_s174_w1_0928_1005_r4,S174,19543ea51a07,INTC,INTC260713C00115000,1,0.66,0.66,66.0,,,,-0.01,,0.5,-0.5,,,c768c5aa-4da0-49f8-b1fa-2ef01e80bfe7
2026-07-09 13:48:58.190755+00:00,entry,64,c064_s174_w1_0928_1005_r4,S173,19e080e6ec06,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,d6d1a40a-f62d-4a4a-8b48-a20442271369
2026-07-08 17:39:45.333575+00:00,entry,64,c064_s174_w1_0928_1005_r4,S165,93bbb832820b,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,fa975a6e-fa0d-4ccf-8042-df0968215528
2026-07-08 14:15:06.050323+00:00,entry,64,c064_s174_w1_0928_1005_r4,S174,148ff116df8a,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,e1879f11-54d2-402a-b68e-5751367b43d1
2026-07-10 13:56:32.099209+00:00,entry,64,c064_s174_w1_0928_1005_r4,S174,d98a15f3a5af,INTC,INTC260713C00115000,1,0.6,0.6,60.0,,,,-0.01,,0.5,-0.5,,,973633af-15d1-42f3-9ab3-8f7d66fc643b
2026-07-10 13:54:08.476749+00:00,entry,64,c064_s174_w1_0928_1005_r4,S174,d44921dfc89d,INTC,INTC260713C00115000,1,0.66,0.66,66.0,,,,-0.01,,0.5,-0.5,,,c768c5aa-4da0-49f8-b1fa-2ef01e80bfe7
2026-07-13 13:35:18.867989+00:00,exit,64,c064_s174_w1_0928_1005_r4,S174,d98a15f3a5af,INTC,INTC260713C00115000,1,,0.04,60.0,-93.33,-56.0,stop_loss (-94.9%),,-0.01,0.5,-0.5,,,277f8631-cc62-4c9c-9a25-04f626027e2b
2026-07-09 13:48:58.190755+00:00,entry,64,c064_s174_w1_0928_1005_r4,S173,f4b394024511,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,d6d1a40a-f62d-4a4a-8b48-a20442271369
2026-07-08 17:39:45.333575+00:00,entry,64,c064_s174_w1_0928_1005_r4,S165,3b07b63fb576,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,fa975a6e-fa0d-4ccf-8042-df0968215528
2026-07-08 14:15:06.050323+00:00,entry,64,c064_s174_w1_0928_1005_r4,S174,24991c9935c7,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,e1879f11-54d2-402a-b68e-5751367b43d1
