ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-10 13:56:31.620380+00:00,entry,4,c004_s174_w1_0928_1005_r1,S174,4b0c3b596787,INTC,INTC260713C00115000,1,0.61,0.61,61.0,,,,-0.01,,0.5,-0.5,,,a55d2e8e-f7de-4155-904d-6efe44fba065
2026-07-10 13:54:08.487630+00:00,entry,4,c004_s174_w1_0928_1005_r1,S174,610e71d1464c,INTC,INTC260713C00115000,1,0.66,0.66,66.0,,,,-0.01,,0.5,-0.5,,,58863a51-f1c8-48e5-9b02-0aacc85642d9
2026-07-09 13:35:08.223316+00:00,entry,4,c004_s174_w1_0928_1005_r1,S173,ec459949c6ac,GOOGL,GOOGL260710C00365000,1,0.88,0.88,88.0,,,,-0.01,,0.5,-0.5,,,e1ad2c93-cca4-41c1-9b82-30c4b5bf82a5
2026-07-08 14:20:11.798175+00:00,entry,4,c004_s174_w1_0928_1005_r1,S165,966e791884c8,MRNA,MRNA260710C00085000,1,0.35,0.35,35.0,,,,-0.01,,0.5,-0.5,,,e6a44c5a-46d5-4376-80aa-7108cba5d3af
2026-07-08 14:09:03.100573+00:00,entry,4,c004_s174_w1_0928_1005_r1,S174,02cc653e58bd,CCL,CCL260710C00026000,1,0.43,0.43,43.0,,,,-0.01,,0.5,-0.5,,,43a9bc6f-619f-48f4-b67e-07c09647da3f
2026-07-10 13:56:31.620380+00:00,entry,4,c004_s174_w1_0928_1005_r1,S174,4b0c3b596787,INTC,INTC260713C00115000,1,0.61,0.61,61.0,,,,-0.01,,0.5,-0.5,,,a55d2e8e-f7de-4155-904d-6efe44fba065
2026-07-10 13:54:08.487630+00:00,entry,4,c004_s174_w1_0928_1005_r1,S174,610e71d1464c,INTC,INTC260713C00115000,1,0.66,0.66,66.0,,,,-0.01,,0.5,-0.5,,,58863a51-f1c8-48e5-9b02-0aacc85642d9
2026-07-09 13:35:08.223316+00:00,entry,4,c004_s174_w1_0928_1005_r1,S173,60e14876c7e8,GOOGL,GOOGL260710C00365000,1,0.88,0.88,88.0,,,,-0.01,,0.5,-0.5,,,e1ad2c93-cca4-41c1-9b82-30c4b5bf82a5
2026-07-08 14:20:11.798175+00:00,entry,4,c004_s174_w1_0928_1005_r1,S165,966e791884c8,MRNA,MRNA260710C00085000,1,0.35,0.35,35.0,,,,-0.01,,0.5,-0.5,,,e6a44c5a-46d5-4376-80aa-7108cba5d3af
2026-07-08 14:09:03.100573+00:00,entry,4,c004_s174_w1_0928_1005_r1,S174,0c8f31706c05,CCL,CCL260710C00026000,1,0.43,0.43,43.0,,,,-0.01,,0.5,-0.5,,,43a9bc6f-619f-48f4-b67e-07c09647da3f
2026-07-10 13:56:31.620380+00:00,entry,4,c004_s174_w1_0928_1005_r1,S174,5a17b62d16ca,INTC,INTC260713C00115000,1,0.61,0.61,61.0,,,,-0.01,,0.5,-0.5,,,a55d2e8e-f7de-4155-904d-6efe44fba065
2026-07-10 13:54:08.487630+00:00,entry,4,c004_s174_w1_0928_1005_r1,S174,4d291c724240,INTC,INTC260713C00115000,1,0.66,0.66,66.0,,,,-0.01,,0.5,-0.5,,,58863a51-f1c8-48e5-9b02-0aacc85642d9
2026-07-09 13:35:08.223316+00:00,entry,4,c004_s174_w1_0928_1005_r1,S173,16b1ed2df81c,GOOGL,GOOGL260710C00365000,1,0.88,0.88,88.0,,,,-0.01,,0.5,-0.5,,,e1ad2c93-cca4-41c1-9b82-30c4b5bf82a5
