ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-10 13:50:46.179186+00:00,entry,88,c088_s165_w1_0928_1005_r5,S165,2791380e568f,INTC,INTC260713C00115000,1,0.65,0.65,65.0,,,,-0.01,,0.5,-0.5,,,7fdd8334-e3ab-466a-96ce-d71b6edf2d01
2026-07-10 13:40:56.696296+00:00,entry,88,c088_s165_w1_0928_1005_r5,S165,71379d7ed992,INTC,INTC260713C00114000,1,0.74,0.74,74.0,,,,-0.01,,0.5,-0.5,,,e537fd8c-632b-46fe-b5f1-38a93ae933c1
2026-07-10 13:35:56.979336+00:00,entry,88,c088_s165_w1_0928_1005_r5,S165,3385b7d562a9,INTC,INTC260713C00118000,1,0.47,0.47,47.0,,,,-0.01,,0.5,-0.5,,,19086dc8-1a10-44b3-94a6-12875943f8fc
2026-07-09 13:41:17.050698+00:00,entry,88,c088_s165_w1_0928_1005_r5,S165,7676824ad84e,PLTR,PLTR260710C00131000,1,0.6,0.6,60.0,,,,-0.01,,0.5,-0.5,,,5787ab6d-5c94-48c5-b5a2-5802822b0bd8
2026-07-09 13:48:58.119590+00:00,entry,88,c088_s165_w1_0928_1005_r5,S173,dc71e876a6c0,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,41efb35b-123c-4cea-a40d-f0e0999e41c5
2026-07-08 17:39:45.210433+00:00,entry,88,c088_s165_w1_0928_1005_r5,S165,987041687aa2,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,1d6a215c-1e4d-402f-9693-fd1fccab7f8b
2026-07-08 14:15:06.032395+00:00,entry,88,c088_s165_w1_0928_1005_r5,S174,73993b17af01,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,a9d44830-84bf-4da7-9644-ac04eea767c2
2026-07-08 14:31:00.240379+00:00,entry,88,c088_s165_w1_0928_1005_r5,S173,da81df895ecc,BA,BA260710C00242500,1,0.06,0.06,6.0,,,,-0.01,,0.5,-0.5,,,8c9daf50-826a-4cd8-836b-3e492cfca4b6
2026-07-10 13:50:46.179186+00:00,entry,88,c088_s165_w1_0928_1005_r5,S165,2791380e568f,INTC,INTC260713C00115000,1,0.65,0.65,65.0,,,,-0.01,,0.5,-0.5,,,7fdd8334-e3ab-466a-96ce-d71b6edf2d01
2026-07-10 13:40:56.696296+00:00,entry,88,c088_s165_w1_0928_1005_r5,S165,71379d7ed992,INTC,INTC260713C00114000,1,0.74,0.74,74.0,,,,-0.01,,0.5,-0.5,,,e537fd8c-632b-46fe-b5f1-38a93ae933c1
2026-07-10 13:35:56.979336+00:00,entry,88,c088_s165_w1_0928_1005_r5,S165,f32e29227d0c,INTC,INTC260713C00118000,1,0.47,0.47,47.0,,,,-0.01,,0.5,-0.5,,,19086dc8-1a10-44b3-94a6-12875943f8fc
2026-07-09 13:41:17.050698+00:00,entry,88,c088_s165_w1_0928_1005_r5,S165,80f0e14a154e,PLTR,PLTR260710C00131000,1,0.6,0.6,60.0,,,,-0.01,,0.5,-0.5,,,5787ab6d-5c94-48c5-b5a2-5802822b0bd8
2026-07-09 13:48:58.119590+00:00,entry,88,c088_s165_w1_0928_1005_r5,S173,ea3f04beae50,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,41efb35b-123c-4cea-a40d-f0e0999e41c5
2026-07-08 17:39:45.210433+00:00,entry,88,c088_s165_w1_0928_1005_r5,S165,987041687aa2,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,1d6a215c-1e4d-402f-9693-fd1fccab7f8b
2026-07-08 14:15:06.032395+00:00,entry,88,c088_s165_w1_0928_1005_r5,S174,78eb8cebcdf8,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,a9d44830-84bf-4da7-9644-ac04eea767c2
2026-07-10 19:44:24.496696+00:00,exit,88,c088_s165_w1_0928_1005_r5,S165,71379d7ed992,INTC,INTC260713C00114000,1,,0.72,74.0,-2.7,-2.0,EOD,,-0.01,0.5,-0.5,,,a7559f82-4151-40d4-8c77-1821ba147ced
