ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-09 13:48:58.147001+00:00,entry,76,c076_s163_w1_0928_1005_r4,S173,9d2b4682c251,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,d6f14cce-4ab5-42ad-8fce-946fa3a7f280
2026-07-08 17:39:45.329628+00:00,entry,76,c076_s163_w1_0928_1005_r4,S165,5b132d0f1876,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,d8fa2ebf-37f0-4ce9-95f4-15f19ac3c189
2026-07-08 14:15:06.135369+00:00,entry,76,c076_s163_w1_0928_1005_r4,S174,7a8012344c41,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,73f3ebfe-dab9-4b3f-8bb9-a251b0c692ec
2026-07-08 14:31:00.226756+00:00,entry,76,c076_s163_w1_0928_1005_r4,S173,a49281d4f5de,BA,BA260710C00242500,1,0.06,0.06,6.0,,,,-0.01,,0.5,-0.5,,,f55013c8-c086-49ca-b72f-0e2c9449786a
2026-07-09 13:48:58.147001+00:00,entry,76,c076_s163_w1_0928_1005_r4,S173,60eea8b85c49,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,d6f14cce-4ab5-42ad-8fce-946fa3a7f280
2026-07-08 17:39:45.329628+00:00,entry,76,c076_s163_w1_0928_1005_r4,S165,5b132d0f1876,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,d8fa2ebf-37f0-4ce9-95f4-15f19ac3c189
2026-07-08 14:15:06.135369+00:00,entry,76,c076_s163_w1_0928_1005_r4,S174,06491e26ce84,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,73f3ebfe-dab9-4b3f-8bb9-a251b0c692ec
2026-07-09 13:48:58.147001+00:00,entry,76,c076_s163_w1_0928_1005_r4,S173,18c390abac90,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,d6f14cce-4ab5-42ad-8fce-946fa3a7f280
2026-07-08 17:39:45.329628+00:00,entry,76,c076_s163_w1_0928_1005_r4,S165,b1dfdd6e4a4f,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,d8fa2ebf-37f0-4ce9-95f4-15f19ac3c189
2026-07-08 14:15:06.135369+00:00,entry,76,c076_s163_w1_0928_1005_r4,S174,6d9ad0c2328e,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,73f3ebfe-dab9-4b3f-8bb9-a251b0c692ec
2026-07-09 13:48:58.147001+00:00,entry,76,c076_s163_w1_0928_1005_r4,S173,8a71837744bb,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,d6f14cce-4ab5-42ad-8fce-946fa3a7f280
2026-07-08 17:39:45.329628+00:00,entry,76,c076_s163_w1_0928_1005_r4,S165,acb89114195e,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,d8fa2ebf-37f0-4ce9-95f4-15f19ac3c189
2026-07-08 14:15:06.135369+00:00,entry,76,c076_s163_w1_0928_1005_r4,S174,c2c1dfb0c020,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,73f3ebfe-dab9-4b3f-8bb9-a251b0c692ec
2026-07-09 13:48:58.147001+00:00,entry,76,c076_s163_w1_0928_1005_r4,S173,ab245b8ce1c8,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,d6f14cce-4ab5-42ad-8fce-946fa3a7f280
2026-07-08 17:39:45.329628+00:00,entry,76,c076_s163_w1_0928_1005_r4,S165,27e21a8af2a2,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,d8fa2ebf-37f0-4ce9-95f4-15f19ac3c189
2026-07-08 14:15:06.135369+00:00,entry,76,c076_s163_w1_0928_1005_r4,S174,23a2bba0ecab,CCL,CCL260717C00026000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,73f3ebfe-dab9-4b3f-8bb9-a251b0c692ec
2026-07-09 13:48:58.147001+00:00,entry,76,c076_s163_w1_0928_1005_r4,S173,6cf52282a520,GOOGL,GOOGL260710C00365000,1,0.8,0.8,80.0,,,,-0.01,,0.5,-0.5,,,d6f14cce-4ab5-42ad-8fce-946fa3a7f280
2026-07-08 17:39:45.329628+00:00,entry,76,c076_s163_w1_0928_1005_r4,S165,917b7ad813b4,MRNA,MRNA260710C00085000,1,0.28,0.28,28.0,,,,-0.01,,0.5,-0.5,,,d8fa2ebf-37f0-4ce9-95f4-15f19ac3c189
