ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-31 14:03:32.995241+00:00,entry,777,lab0777_s397_w1_0928_1005_r2,S397,1300c780d841,COIN,COIN260807C00165000,1,0.57,0.57,57.0,,,,-0.01,,0.75,-0.75,0.10909090909090897,gap -6.4%,3961c191-2727-4fec-a350-92c3aae6bb5f
2026-07-31 17:23:27.778339+00:00,exit,777,lab0777_s397_w1_0928_1005_r2,S397,1300c780d841,COIN,COIN260807C00165000,1,,0.79,57.0,38.6,22.0,take_profit (+61.4%),,-0.01,0.5,-0.5,,,2e3aa868-ddb0-4a02-8ddc-b3a02e55a277
2026-07-31 14:03:32.995241+00:00,entry,777,lab0777_s397_w1_0928_1005_r2,S397,6e687ec58ae3,COIN,COIN260807C00165000,1,0.57,0.57,57.0,,,,-0.01,,0.5,-0.5,,,3961c191-2727-4fec-a350-92c3aae6bb5f
2026-08-04 14:53:40.717829+00:00,entry,777,lab0777_s397_w1_0928_1005_r2,S397,bff70f166ad0,AMZN,AMZN260807C00292500,1,0.48,0.48,48.0,,,,-0.01,,0.75,-0.75,0.020618556701030948,gap -2.8%,f22ea17f-aea2-4d3f-8e21-1fc4bb107957
2026-08-04 14:53:40.717829+00:00,entry,777,lab0777_s397_w1_0928_1005_r2,S397,bff70f166ad0,AMZN,AMZN260807C00292500,1,0.48,0.48,48.0,,,,-0.01,,0.5,-0.5,,,f22ea17f-aea2-4d3f-8e21-1fc4bb107957
2026-08-04 14:53:40.717829+00:00,entry,777,lab0777_s397_w1_0928_1005_r2,S397,bff70f166ad0,AMZN,AMZN260807C00292500,1,0.48,0.48,48.0,,,,-0.01,,0.5,-0.5,,,f22ea17f-aea2-4d3f-8e21-1fc4bb107957
2026-08-10T13:00:47Z,reconcile,777,lab0777_s397_w1_0928_1005_r2,S397,bff70f166ad0,AMZN,AMZN260807C00292500,0,,,0,,,missing_from_broker,,,,,,lot closed outside of bot (expired/manual),
2026-08-10 14:06:14.591405+00:00,entry,777,lab0777_s397_w1_0928_1005_r2,S397,e6a44ccc974a,CELH,CELH260814C00028000,1,0.26,0.26,26.0,,,,-0.01,,0.75,-0.75,0.20408163265306128,gap -5.3%,cd4178cc-034a-4a2b-9de1-7e95443388be
2026-08-10 14:06:14.591405+00:00,entry,777,lab0777_s397_w1_0928_1005_r2,S397,e6a44ccc974a,CELH,CELH260814C00028000,1,0.26,0.26,26.0,,,,-0.01,,0.5,-0.5,,,cd4178cc-034a-4a2b-9de1-7e95443388be
2026-08-10 14:06:14.591405+00:00,entry,777,lab0777_s397_w1_0928_1005_r2,S397,e6a44ccc974a,CELH,CELH260814C00028000,1,0.26,0.26,26.0,,,,-0.01,,0.5,-0.5,,,cd4178cc-034a-4a2b-9de1-7e95443388be
