run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260914T130114Z,9844,34846557144,0,0,0,2,1,24,workflow_dispatch
20260914T130608Z,9845,34847041058,0,0,0,2,1,24,workflow_dispatch
20260914T131105Z,9846,34847544795,0,0,0,1,1,23,workflow_dispatch
20260914T131605Z,9847,34848076249,0,0,0,4,1,24,workflow_dispatch
20260914T132109Z,9848,34848591706,0,0,0,2,1,23,workflow_dispatch
20260914T132614Z,9849,34849104508,0,0,0,2,2,24,workflow_dispatch
20260914T133107Z,9850,34849617457,0,0,0,216,1,0,workflow_dispatch
20260914T133640Z,9851,34850134176,0,0,0,217,1,0,workflow_dispatch
20260914T134222Z,9852,34850647259,0,0,0,0,0,0,workflow_dispatch
20260914T135222Z,9854,34851699467,0,0,0,0,0,0,workflow_dispatch
20260914T135751Z,9855,34852225484,0,0,0,0,0,0,workflow_dispatch
20260914T140215Z,9856,34852741555,0,0,0,4,1,0,workflow_dispatch
20260914T140747Z,9857,34853284683,0,0,0,3,1,0,workflow_dispatch
20260914T141303Z,9858,34853831517,0,0,0,5,1,0,workflow_dispatch
20260914T141711Z,9859,34854379071,0,0,0,1,2,0,workflow_dispatch
20260914T142241Z,9860,34854925577,0,0,0,1,1,0,workflow_dispatch
20260914T142710Z,9861,34855462206,0,0,0,2,1,0,workflow_dispatch
20260914T143246Z,9862,34856003727,0,0,0,2,1,0,workflow_dispatch
20260914T143649Z,9863,34856543357,0,0,0,2,1,0,workflow_dispatch
20260914T144230Z,9864,34857090737,0,0,0,5,1,0,workflow_dispatch
20260914T144642Z,9865,34857646462,0,0,0,3,1,0,workflow_dispatch
20260914T145222Z,9866,34858187557,0,0,0,4,2,0,workflow_dispatch
20260914T145647Z,9867,34858723777,0,0,0,2,2,0,workflow_dispatch
20260914T150239Z,9868,34859265894,0,0,0,2,2,0,workflow_dispatch
20260914T150648Z,9869,34859810797,0,0,0,4,2,0,workflow_dispatch
20260914T151217Z,9870,34860368798,0,0,0,4,1,0,workflow_dispatch
20260914T151638Z,9871,34860915516,0,0,0,1,1,0,workflow_dispatch
20260914T152750Z,9873,34861999834,0,0,0,2,2,0,workflow_dispatch
20260914T153227Z,9874,34862547184,0,0,0,2,1,0,workflow_dispatch
