run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260917T130113Z,10239,35224369170,0,0,0,2,2,12,workflow_dispatch
20260917T130612Z,10240,35224877666,0,0,0,4,1,14,workflow_dispatch
20260917T131108Z,10241,35225381595,0,0,0,4,2,14,workflow_dispatch
20260917T131607Z,10242,35225891083,0,0,0,2,1,14,workflow_dispatch
20260917T132101Z,10243,35226405064,0,0,0,2,1,9,workflow_dispatch
20260917T132610Z,10244,35226928849,0,0,0,3,1,11,workflow_dispatch
20260917T133111Z,10245,35227448980,0,0,0,218,1,0,workflow_dispatch
20260917T133645Z,10246,35227980068,0,0,0,215,1,0,workflow_dispatch
20260917T134222Z,10247,35228514376,0,0,0,0,0,0,workflow_dispatch
20260917T134642Z,10248,35229057029,0,0,0,0,0,0,workflow_dispatch
20260917T135159Z,10249,35229594240,0,0,0,239,1,0,workflow_dispatch
20260917T135733Z,10250,35230136168,0,0,0,0,0,0,workflow_dispatch
20260917T140159Z,10251,35230670255,0,0,0,5,1,70,workflow_dispatch
20260917T140615Z,10252,35231223191,0,0,0,2,1,61,workflow_dispatch
20260917T141132Z,10253,35231763015,0,0,0,3,1,74,workflow_dispatch
20260917T141614Z,10254,35232309168,0,0,0,2,2,60,workflow_dispatch
20260917T142114Z,10255,35232850755,0,0,0,3,2,99,workflow_dispatch
20260917T142615Z,10256,35233407974,0,0,0,4,2,100,workflow_dispatch
20260917T143111Z,10257,35233971450,0,0,0,2,1,69,workflow_dispatch
20260917T143626Z,10258,35234536593,0,0,0,4,1,73,workflow_dispatch
20260917T144109Z,10259,35235098118,0,0,0,2,2,51,workflow_dispatch
20260917T144716Z,10260,35235662692,0,0,0,2,1,80,workflow_dispatch
