run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260915T130117Z,9976,34972230743,0,0,0,2,0,12,workflow_dispatch
20260915T130608Z,9977,34972749530,0,0,0,2,1,11,workflow_dispatch
20260915T131108Z,9978,34973270631,0,0,0,2,1,13,workflow_dispatch
20260915T131608Z,9979,34973788358,0,0,0,3,1,14,workflow_dispatch
20260915T132129Z,9980,34974319225,0,0,0,2,2,13,workflow_dispatch
20260915T132603Z,9981,34974850745,0,0,0,1,1,13,workflow_dispatch
20260915T133116Z,9982,34975382288,0,0,0,215,1,0,workflow_dispatch
20260915T133650Z,9983,34975926918,0,0,0,217,2,0,workflow_dispatch
20260915T134218Z,9984,34976473299,0,0,0,215,2,0,workflow_dispatch
20260915T134757Z,9985,34977027004,0,0,0,0,0,0,workflow_dispatch
20260915T135216Z,9986,34977572365,0,0,0,237,0,0,workflow_dispatch
20260915T135735Z,9987,34978127290,0,0,0,0,0,0,workflow_dispatch
20260915T140201Z,9988,34978670979,0,0,0,2,2,156,workflow_dispatch
20260915T140615Z,9989,34979239098,0,0,0,9,1,161,workflow_dispatch
20260915T141108Z,9990,34979796660,0,0,0,2,1,90,workflow_dispatch
20260915T141607Z,9991,34980352264,0,0,0,3,2,119,workflow_dispatch
20260915T142107Z,9992,34980909045,0,0,0,2,1,88,workflow_dispatch
20260915T142612Z,9993,34981481488,0,0,0,2,1,70,workflow_dispatch
20260915T143217Z,9994,34982053833,0,0,0,2,1,66,workflow_dispatch
20260915T143643Z,9995,34982619112,0,0,0,3,1,59,workflow_dispatch
20260915T144104Z,9996,34983181420,0,0,0,2,2,85,workflow_dispatch
20260915T144610Z,9997,34983743772,0,0,0,3,2,170,workflow_dispatch
20260915T145105Z,9998,34984308887,0,0,0,3,1,113,workflow_dispatch
20260915T145605Z,9999,34984873772,0,0,0,2,1,103,workflow_dispatch
20260915T150112Z,10000,34985440423,0,0,0,3,1,108,workflow_dispatch
20260915T150607Z,10001,34986018589,0,0,0,3,1,114,workflow_dispatch
20260915T151105Z,10002,34986588843,0,0,0,2,1,92,workflow_dispatch
20260915T151607Z,10003,34987155664,0,0,0,2,1,108,workflow_dispatch
20260915T152108Z,10004,34987727230,0,0,0,3,1,146,workflow_dispatch
20260915T152604Z,10005,34988295768,0,0,0,3,1,110,workflow_dispatch
20260915T153119Z,10006,34988858168,0,0,0,3,0,95,workflow_dispatch
20260915T153609Z,10007,34989419424,0,0,0,4,1,35,workflow_dispatch
20260915T154204Z,10008,34989966983,0,0,0,2,1,20,workflow_dispatch
20260915T154611Z,10009,34990518378,0,0,0,2,1,19,workflow_dispatch
20260915T155119Z,10010,34991068432,0,0,0,4,1,20,workflow_dispatch
20260915T155611Z,10011,34991618370,0,0,0,3,2,26,workflow_dispatch
20260915T160107Z,10012,34992158722,0,0,0,2,2,25,workflow_dispatch
20260915T160606Z,10013,34992712378,0,0,0,2,1,20,workflow_dispatch
20260915T161110Z,10014,34993251316,0,0,0,2,1,21,workflow_dispatch
20260915T161609Z,10015,34993790404,0,0,0,2,1,18,workflow_dispatch
20260915T162109Z,10016,34994321226,0,0,0,3,2,23,workflow_dispatch
20260915T162605Z,10017,34994851346,0,0,0,2,1,22,workflow_dispatch
20260915T163123Z,10018,34995379345,0,0,0,3,1,22,workflow_dispatch
20260915T163653Z,10019,34995913298,0,0,0,2,1,22,workflow_dispatch
20260915T164138Z,10020,34996428705,0,0,0,1,1,18,workflow_dispatch
20260915T164608Z,10021,34996954412,0,0,0,2,0,20,workflow_dispatch
20260915T165102Z,10022,34997472554,0,0,0,1,1,16,workflow_dispatch
20260915T165644Z,10023,34997984134,0,0,0,2,1,20,workflow_dispatch
20260915T170110Z,10024,34998491033,0,0,0,3,1,22,workflow_dispatch
20260915T170608Z,10025,34999018326,0,0,0,2,1,20,workflow_dispatch
20260915T171111Z,10026,34999540776,0,0,0,2,1,18,workflow_dispatch
20260915T171613Z,10027,35000068611,0,0,0,2,1,18,workflow_dispatch
20260915T172120Z,10028,35000599065,0,0,0,5,2,25,workflow_dispatch
20260915T172621Z,10029,35001125605,0,0,0,3,1,22,workflow_dispatch
20260915T173110Z,10030,35001651806,0,0,0,2,1,18,workflow_dispatch
20260915T173611Z,10031,35002175791,0,0,0,2,1,21,workflow_dispatch
20260915T174111Z,10032,35002687659,0,0,0,2,1,18,workflow_dispatch
20260915T174624Z,10033,35003198264,0,0,0,3,2,25,workflow_dispatch
20260915T175119Z,10034,35003713732,0,0,0,3,1,23,workflow_dispatch
20260915T175729Z,10035,35004215187,0,0,0,1,1,19,workflow_dispatch
20260915T180104Z,10036,35004717922,0,0,0,2,1,19,workflow_dispatch
20260915T180618Z,10037,35005246842,0,0,0,2,1,18,workflow_dispatch
20260915T181131Z,10038,35005767438,0,0,0,2,1,17,workflow_dispatch
20260915T181602Z,10039,35006293600,0,0,0,1,1,18,workflow_dispatch
20260915T182106Z,10040,35006811932,0,0,0,2,2,19,workflow_dispatch
20260915T182602Z,10041,35007333667,0,0,0,1,1,19,workflow_dispatch
