run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260722T001033Z,4675,29879424953,0,0,0,2,7,0,workflow_dispatch
20260722T014930Z,4676,29884121126,0,0,0,3,8,0,workflow_dispatch
20260722T045320Z,4677,29892217686,0,0,0,1,7,0,workflow_dispatch
20260722T130046Z,4678,29921975375,0,0,0,3,9,0,workflow_dispatch
20260722T130536Z,4679,29922340326,0,0,0,1,7,0,workflow_dispatch
20260722T131043Z,4680,29922697035,0,0,0,2,7,0,workflow_dispatch
20260722T131535Z,4681,29923063426,0,0,0,1,6,0,workflow_dispatch
20260722T132039Z,4682,29923420825,0,0,0,2,8,0,workflow_dispatch
20260722T132540Z,4683,29923786253,0,0,0,3,7,0,workflow_dispatch
20260722T133035Z,4684,29924155391,0,0,0,214,0,0,workflow_dispatch
20260722T133556Z,4685,29924542274,0,0,0,226,0,0,workflow_dispatch
20260722T134105Z,4686,29924922368,0,0,0,215,0,0,workflow_dispatch
20260722T134601Z,4687,29925314245,0,0,0,228,0,0,workflow_dispatch
20260722T140052Z,4691,29926472499,0,0,0,3,0,0,workflow_dispatch
20260722T140603Z,4692,29926866122,0,0,0,3,0,0,workflow_dispatch
20260722T141106Z,4693,29927263033,0,0,0,3,0,0,workflow_dispatch
20260722T141605Z,4694,29927671524,0,0,0,2,0,0,workflow_dispatch
20260722T142059Z,4695,29928077910,0,0,0,3,0,0,workflow_dispatch
20260722T142603Z,4696,29928481864,0,0,0,2,0,0,workflow_dispatch
20260722T143116Z,4697,29928879510,0,0,0,3,0,0,workflow_dispatch
20260722T143611Z,4698,29929289019,0,0,0,3,0,0,workflow_dispatch
20260722T144108Z,4699,29929682991,0,0,0,5,0,0,workflow_dispatch
20260722T144556Z,4700,29930083332,0,0,0,2,185,0,workflow_dispatch
20260722T145040Z,4701,29930484421,0,0,0,3,146,0,workflow_dispatch
20260722T145536Z,4702,29930886501,0,0,0,1,132,0,workflow_dispatch
20260722T150041Z,4703,29931281068,0,0,0,2,167,0,workflow_dispatch
20260722T150540Z,4704,29931677442,0,0,0,3,159,0,workflow_dispatch
20260722T151039Z,4705,29932066233,0,0,0,3,143,0,workflow_dispatch
20260722T151545Z,4706,29932461891,0,0,0,3,167,0,workflow_dispatch
20260722T152040Z,4707,29932859246,0,0,0,4,0,0,workflow_dispatch
20260722T152606Z,4708,29933262864,0,0,0,5,0,0,workflow_dispatch
20260722T153118Z,4709,29933657422,0,0,0,3,200,0,workflow_dispatch
20260722T153555Z,4710,29934058485,0,0,0,3,10,0,workflow_dispatch
20260722T153748Z,4711,29934222456,0,0,0,2,8,0,workflow_dispatch
20260722T154040Z,4712,29934448266,0,0,0,4,8,0,workflow_dispatch
20260722T154544Z,4713,29934838337,0,0,0,2,7,0,workflow_dispatch
20260722T155204Z,4714,29935222332,0,0,0,3,8,0,workflow_dispatch
20260722T155543Z,4715,29935607851,0,0,0,2,6,0,workflow_dispatch
20260722T160042Z,4716,29935996248,0,0,0,3,8,0,workflow_dispatch
20260722T160539Z,4717,29936386784,0,0,0,2,7,0,workflow_dispatch
20260722T161116Z,4718,29936764157,0,0,0,2,8,0,workflow_dispatch
20260722T161538Z,4719,29937145931,0,0,0,3,8,0,workflow_dispatch
20260722T162038Z,4720,29937520465,0,0,0,3,8,0,workflow_dispatch
20260722T162537Z,4721,29937894546,0,0,0,4,8,0,workflow_dispatch
20260722T163036Z,4722,29938261519,0,0,0,1,7,0,workflow_dispatch
20260722T163541Z,4723,29938637058,0,0,0,3,9,0,workflow_dispatch
20260722T164041Z,4724,29939007681,0,0,0,3,8,0,workflow_dispatch
20260722T164539Z,4725,29939373031,0,0,0,3,8,0,workflow_dispatch
20260722T165044Z,4726,29939733134,0,0,0,3,8,0,workflow_dispatch
20260722T165534Z,4727,29940099617,0,0,0,2,7,0,workflow_dispatch
20260722T170127Z,4729,29940505008,0,0,0,3,8,0,workflow_dispatch
20260722T170535Z,4730,29940828666,0,0,0,2,7,0,workflow_dispatch
20260722T171043Z,4731,29941180428,0,0,0,3,10,0,workflow_dispatch
20260722T171534Z,4732,29941538392,0,0,0,3,7,0,workflow_dispatch
20260722T172040Z,4733,29941884319,0,0,0,3,6,0,workflow_dispatch
20260722T172538Z,4734,29942233915,0,0,0,3,6,0,workflow_dispatch
20260722T173249Z,4735,29942586462,0,0,0,3,7,0,workflow_dispatch
20260722T173539Z,4736,29942956344,0,0,0,3,8,0,workflow_dispatch
20260722T174034Z,4737,29943310558,0,0,0,1,8,0,workflow_dispatch
20260722T174547Z,4738,29943674328,0,0,0,3,7,0,workflow_dispatch
20260722T175040Z,4739,29944033840,0,0,0,3,8,0,workflow_dispatch
20260722T175546Z,4740,29944404656,0,0,0,3,9,0,workflow_dispatch
20260722T180043Z,4741,29944767882,0,0,0,3,8,0,workflow_dispatch
20260722T180534Z,4742,29945131161,0,0,0,2,7,0,workflow_dispatch
20260722T181125Z,4743,29945491783,0,0,0,2,7,0,workflow_dispatch
20260722T181538Z,4744,29945850360,0,0,0,4,8,0,workflow_dispatch
20260722T181812Z,4745,29946019835,0,0,0,4,8,0,workflow_dispatch
20260722T182037Z,4746,29946203977,0,0,0,2,8,0,workflow_dispatch
20260722T182534Z,4747,29946556042,0,0,0,2,7,0,workflow_dispatch
20260722T183037Z,4748,29946916611,0,0,0,3,8,0,workflow_dispatch
20260722T183534Z,4749,29947294939,0,0,0,2,7,0,workflow_dispatch
20260722T184048Z,4750,29947660613,0,0,0,3,7,0,workflow_dispatch
20260722T184602Z,4751,29948029193,0,0,0,3,8,0,workflow_dispatch
20260722T185039Z,4752,29948397112,0,0,0,3,8,0,workflow_dispatch
20260722T185547Z,4753,29948754176,0,0,0,3,9,0,workflow_dispatch
20260722T190049Z,4754,29949107729,0,0,0,3,9,0,workflow_dispatch
20260722T190536Z,4755,29949470372,0,0,0,2,7,0,workflow_dispatch
20260722T191039Z,4756,29949816827,0,0,0,3,8,0,workflow_dispatch
20260722T191536Z,4757,29950168767,0,0,0,2,8,0,workflow_dispatch
20260722T192036Z,4758,29950515673,0,0,0,2,7,0,workflow_dispatch
20260722T192534Z,4759,29950871696,0,0,0,1,7,0,workflow_dispatch
20260722T193047Z,4760,29951217327,0,0,0,216,7,0,workflow_dispatch
20260722T193533Z,4761,29951574494,0,0,0,216,7,0,workflow_dispatch
20260722T194036Z,4762,29951916266,0,0,0,215,7,0,workflow_dispatch
20260722T195039Z,4765,29952616157,0,0,0,246,7,0,workflow_dispatch
20260722T195543Z,4766,29952962988,0,0,0,231,8,0,workflow_dispatch
20260722T200600Z,4768,29953654183,0,0,0,3,7,0,workflow_dispatch
20260722T201044Z,4769,29953993879,0,0,0,2,10,0,workflow_dispatch
20260722T201535Z,4770,29954338566,0,0,0,1,8,0,workflow_dispatch
20260722T202043Z,4771,29954683217,0,0,0,2,7,0,workflow_dispatch
20260722T202537Z,4772,29955029128,0,0,0,4,8,0,workflow_dispatch
20260722T203042Z,4773,29955375429,0,0,0,2,9,0,workflow_dispatch
20260722T203537Z,4774,29955730174,0,0,0,3,8,0,workflow_dispatch
20260722T204040Z,4775,29956071600,0,0,0,3,6,0,workflow_dispatch
20260722T204540Z,4776,29956419448,0,0,0,1,7,0,workflow_dispatch
20260722T205108Z,4778,29956776590,0,0,0,3,7,0,workflow_dispatch
20260722T205536Z,4779,29957108383,0,0,0,2,7,0,workflow_dispatch
20260722T210054Z,4780,29957452165,0,0,0,2,7,0,workflow_dispatch
20260722T210556Z,4781,29957797414,0,0,0,3,8,0,workflow_dispatch
20260722T211036Z,4782,29958129794,0,0,0,1,7,0,workflow_dispatch
20260722T211534Z,4783,29958456958,0,0,0,1,7,0,workflow_dispatch
20260722T213035Z,4786,29959427571,0,0,0,2,7,0,workflow_dispatch
20260722T213537Z,4787,29959753261,0,0,0,3,8,0,workflow_dispatch
