run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260923T130123Z,10767,35864082524,0,0,0,3,1,15,workflow_dispatch
20260923T130612Z,10768,35864639665,0,0,0,1,1,13,workflow_dispatch
20260923T131119Z,10769,35865196168,0,0,0,2,1,14,workflow_dispatch
20260923T131616Z,10770,35865766608,0,0,0,2,1,13,workflow_dispatch
20260923T132125Z,10771,35866328179,0,0,0,1,1,10,workflow_dispatch
20260923T132611Z,10772,35866909229,0,0,0,2,1,12,workflow_dispatch
20260923T133117Z,10773,35867489226,0,0,0,216,1,0,workflow_dispatch
20260923T133650Z,10774,35868076608,0,0,0,217,1,0,workflow_dispatch
20260923T134229Z,10775,35868656948,0,0,0,0,0,0,workflow_dispatch
20260923T134852Z,10776,35869249260,0,0,0,0,0,0,workflow_dispatch
20260923T135217Z,10777,35869837894,0,0,0,0,0,0,workflow_dispatch
20260923T135741Z,10778,35870421637,0,0,0,0,0,0,workflow_dispatch
20260923T140215Z,10779,35870996678,0,0,0,3,2,81,workflow_dispatch
20260923T140610Z,10780,35871581389,0,0,0,2,1,74,workflow_dispatch
20260923T141117Z,10781,35872184123,0,0,0,2,1,68,workflow_dispatch
20260923T141655Z,10782,35872791213,0,0,0,5,0,47,workflow_dispatch
20260923T142115Z,10783,35873396756,0,0,0,3,1,77,workflow_dispatch
20260923T142614Z,10784,35874008890,0,0,0,1,2,71,workflow_dispatch
20260923T143119Z,10785,35874618422,0,0,0,3,1,60,workflow_dispatch
20260923T143616Z,10786,35875243312,0,0,0,3,1,56,workflow_dispatch
20260923T144114Z,10787,35875855689,0,0,0,3,1,59,workflow_dispatch
20260923T144624Z,10788,35876472651,0,0,0,2,1,76,workflow_dispatch
