run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260820T130059Z,7600,32371805838,0,0,0,1,1,0,workflow_dispatch
20260820T130557Z,7601,32372275364,0,0,0,2,1,0,workflow_dispatch
20260820T131051Z,7602,32372731373,0,0,0,1,1,0,workflow_dispatch
20260820T131556Z,7603,32373198471,0,0,0,2,1,0,workflow_dispatch
20260820T132050Z,7604,32373665765,0,0,0,2,0,0,workflow_dispatch
20260820T132553Z,7605,32374142705,0,0,0,1,1,0,workflow_dispatch
20260820T133053Z,7606,32374614728,0,0,0,219,18,0,workflow_dispatch
20260820T133550Z,7607,32375093895,0,0,0,218,6,0,workflow_dispatch
20260820T134256Z,7608,32375569537,0,0,0,0,0,0,workflow_dispatch
20260820T134620Z,7609,32376045765,0,0,0,0,0,0,workflow_dispatch
20260820T135152Z,7610,32376523368,0,0,0,0,0,0,workflow_dispatch
20260820T135636Z,7611,32377001996,0,0,0,0,0,0,workflow_dispatch
20260820T140132Z,7612,32377500623,0,0,0,3,5,0,workflow_dispatch
20260820T140555Z,7613,32378004081,0,0,0,4,6,0,workflow_dispatch
20260820T141100Z,7614,32378498789,0,0,0,3,3,0,workflow_dispatch
20260820T141547Z,7615,32378996933,0,0,0,3,4,0,workflow_dispatch
20260820T142050Z,7616,32379498384,0,0,0,3,5,0,workflow_dispatch
20260820T142554Z,7617,32380000108,0,0,0,3,6,0,workflow_dispatch
20260820T143057Z,7618,32380496347,0,0,0,3,6,0,workflow_dispatch
20260820T144140Z,7620,32381502517,0,0,0,2,3,0,workflow_dispatch
20260820T144556Z,7621,32382002420,0,0,0,3,6,0,workflow_dispatch
20260820T145657Z,7623,32383005623,0,0,0,3,4,0,workflow_dispatch
20260820T150151Z,7624,32383505175,0,0,0,2,3,0,workflow_dispatch
