run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260925T212613Z,11132,36191427751,0,0,0,3,1,15,workflow_dispatch
20260925T213150Z,11133,36191879161,0,0,0,1,1,13,workflow_dispatch
20260925T213619Z,11134,36192332170,0,0,0,3,1,9,workflow_dispatch
20260925T214122Z,11135,36192772532,0,0,0,2,2,14,workflow_dispatch
20260925T214624Z,11136,36193215336,0,0,0,3,1,11,workflow_dispatch
20260925T215113Z,11137,36193648939,0,0,0,2,1,13,workflow_dispatch
20260925T215623Z,11138,36194079968,0,0,0,2,0,11,workflow_dispatch
20260925T220118Z,11139,36194494311,0,0,0,2,1,14,workflow_dispatch
20260925T220608Z,11140,36194931543,0,0,0,2,1,12,workflow_dispatch
20260925T221114Z,11141,36195353383,0,0,0,1,1,13,workflow_dispatch
20260925T221615Z,11142,36195766798,0,0,0,2,1,13,workflow_dispatch
20260925T222115Z,11143,36196185880,0,0,0,2,1,13,workflow_dispatch
20260925T222613Z,11144,36196595557,0,0,0,3,1,8,workflow_dispatch
20260925T223114Z,11145,36196999179,0,0,0,3,1,10,workflow_dispatch
20260925T223609Z,11146,36197403098,0,0,0,2,1,12,workflow_dispatch
20260925T224111Z,11147,36197792666,0,0,0,2,1,10,workflow_dispatch
20260925T224614Z,11148,36198171783,0,0,0,2,0,13,workflow_dispatch
20260925T225109Z,11149,36198533509,0,0,0,2,1,12,workflow_dispatch
20260925T225612Z,11150,36198882427,0,0,0,2,1,13,workflow_dispatch
20260925T230118Z,11151,36199216355,0,0,0,2,2,14,workflow_dispatch
20260925T230609Z,11152,36199570174,0,0,0,2,2,11,workflow_dispatch
20260925T231111Z,11153,36199910455,0,0,0,3,1,14,workflow_dispatch
20260925T231609Z,11154,36200254297,0,0,0,3,1,11,workflow_dispatch
20260925T232110Z,11155,36200595694,0,0,0,3,0,12,workflow_dispatch
20260925T232612Z,11156,36200929560,0,0,0,2,1,10,workflow_dispatch
20260925T233115Z,11157,36201251230,0,0,0,3,1,11,workflow_dispatch
