run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260911T130123Z,9712,34601859849,0,0,0,2,1,13,workflow_dispatch
20260911T130602Z,9713,34602314846,0,0,0,1,1,12,workflow_dispatch
20260911T131104Z,9714,34602774458,0,0,0,2,1,14,workflow_dispatch
20260911T131601Z,9715,34603233053,0,0,0,1,1,13,workflow_dispatch
20260911T132114Z,9716,34603702497,0,0,0,2,1,12,workflow_dispatch
20260911T132609Z,9717,34604175612,0,0,0,2,2,12,workflow_dispatch
20260911T133108Z,9718,34604648251,0,0,0,217,1,0,workflow_dispatch
20260911T133646Z,9719,34605133737,0,0,0,218,1,0,workflow_dispatch
20260911T134258Z,9720,34605611966,0,0,0,0,0,0,workflow_dispatch
20260911T134633Z,9721,34606093916,0,0,0,0,0,0,workflow_dispatch
20260911T135212Z,9722,34606577102,0,0,0,248,0,0,workflow_dispatch
20260911T135737Z,9723,34607055769,0,0,0,0,0,0,workflow_dispatch
20260911T140158Z,9724,34607536644,0,0,0,3,1,81,workflow_dispatch
20260911T140614Z,9725,34608032460,0,0,0,2,1,74,workflow_dispatch
20260911T141107Z,9726,34608514142,0,0,0,3,2,83,workflow_dispatch
20260911T141602Z,9727,34609005719,0,0,0,1,1,71,workflow_dispatch
20260911T142113Z,9728,34609490607,0,0,0,3,2,78,workflow_dispatch
20260911T142625Z,9729,34609984488,0,0,0,4,1,72,workflow_dispatch
20260911T143108Z,9730,34610486538,0,0,0,4,1,65,workflow_dispatch
20260911T143607Z,9731,34610987896,0,0,0,2,1,49,workflow_dispatch
20260911T144113Z,9732,34611485153,0,0,0,2,2,69,workflow_dispatch
20260911T144607Z,9733,34611986226,0,0,0,1,1,53,workflow_dispatch
20260911T145108Z,9734,34612487737,0,0,0,3,1,62,workflow_dispatch
20260911T145613Z,9735,34612989029,0,0,0,3,1,47,workflow_dispatch
20260911T150117Z,9736,34613486048,0,0,0,4,1,65,workflow_dispatch
20260911T150605Z,9737,34613996119,0,0,0,1,1,70,workflow_dispatch
20260911T151105Z,9738,34614496173,0,0,0,3,1,75,workflow_dispatch
20260911T151608Z,9739,34614996226,0,0,0,5,2,80,workflow_dispatch
20260911T152105Z,9740,34615493236,0,0,0,2,1,63,workflow_dispatch
20260911T152604Z,9741,34615988391,0,0,0,3,1,80,workflow_dispatch
20260911T153104Z,9742,34616484052,0,0,0,2,1,44,workflow_dispatch
20260911T153611Z,9743,34616981105,0,0,0,3,2,19,workflow_dispatch
20260911T154108Z,9744,34617475774,0,0,0,2,1,16,workflow_dispatch
20260911T154558Z,9745,34617970725,0,0,0,4,1,15,workflow_dispatch
20260911T155108Z,9746,34618461944,0,0,0,2,2,21,workflow_dispatch
20260911T155614Z,9747,34618941124,0,0,0,2,1,14,workflow_dispatch
20260911T160121Z,9748,34619415577,0,0,0,2,0,16,workflow_dispatch
20260911T160643Z,9749,34619922306,0,0,0,2,1,16,workflow_dispatch
20260911T161105Z,9750,34620405842,0,0,0,2,1,15,workflow_dispatch
20260911T161609Z,9751,34620892981,0,0,0,46,2,186,workflow_dispatch
20260911T162124Z,9752,34621371547,0,0,0,46,1,186,workflow_dispatch
20260911T162634Z,9753,34621857263,0,0,0,46,1,185,workflow_dispatch
20260911T163144Z,9754,34622335271,0,0,0,46,1,187,workflow_dispatch
20260911T163704Z,9755,34622828844,0,0,0,48,1,181,workflow_dispatch
20260911T164214Z,9756,34623304759,0,0,0,47,1,182,workflow_dispatch
20260911T164721Z,9757,34623779791,0,0,0,46,1,0,workflow_dispatch
20260911T165144Z,9758,34624251227,0,0,0,46,1,186,workflow_dispatch
20260911T165658Z,9759,34624720738,0,0,0,46,1,0,workflow_dispatch
20260911T170149Z,9760,34625189939,0,0,0,46,1,132,workflow_dispatch
20260911T170624Z,9761,34625675926,0,0,0,20,1,15,workflow_dispatch
20260911T171106Z,9762,34626143133,0,0,0,4,1,20,workflow_dispatch
20260911T171607Z,9763,34626609378,0,0,0,2,2,18,workflow_dispatch
20260911T172109Z,9764,34627081820,0,0,0,2,1,15,workflow_dispatch
20260911T172608Z,9765,34627551800,0,0,0,1,1,15,workflow_dispatch
20260911T173106Z,9766,34628022629,0,0,0,1,1,17,workflow_dispatch
