run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260907T130108Z,9184,34124926527,0,0,0,1,1,21,workflow_dispatch
20260907T130555Z,9185,34125383805,0,0,0,2,1,18,workflow_dispatch
20260907T131103Z,9186,34125850229,0,0,0,1,1,24,workflow_dispatch
20260907T131608Z,9187,34126332809,0,0,0,2,1,24,workflow_dispatch
20260907T132101Z,9188,34126807545,0,0,0,1,1,21,workflow_dispatch
20260907T132603Z,9189,34127273953,0,0,0,2,1,24,workflow_dispatch
20260907T133059Z,9190,34127725173,0,0,0,216,1,0,workflow_dispatch
20260907T133626Z,9191,34128195676,0,0,0,215,1,0,workflow_dispatch
20260907T134129Z,9192,34128664028,0,0,0,217,0,0,workflow_dispatch
20260907T134626Z,9193,34129133752,0,0,0,0,0,0,workflow_dispatch
20260907T135139Z,9194,34129605523,0,0,0,0,0,0,workflow_dispatch
20260907T135627Z,9195,34130061801,0,0,0,0,0,0,workflow_dispatch
20260907T140201Z,9196,34130507185,0,0,0,69,1,79,workflow_dispatch
20260907T140601Z,9197,34130977712,0,0,0,71,1,68,workflow_dispatch
20260907T141100Z,9198,34131444325,0,0,0,71,1,55,workflow_dispatch
20260907T141557Z,9199,34131920779,0,0,0,71,1,67,workflow_dispatch
20260907T142100Z,9200,34132375691,0,0,0,68,1,73,workflow_dispatch
20260907T142600Z,9201,34132826671,0,0,0,71,1,81,workflow_dispatch
20260907T143100Z,9202,34133281570,0,0,0,68,1,72,workflow_dispatch
20260907T143556Z,9203,34133739499,0,0,0,69,1,75,workflow_dispatch
20260907T144103Z,9204,34134198477,0,0,0,69,0,74,workflow_dispatch
20260907T144603Z,9205,34134656999,0,0,0,72,1,76,workflow_dispatch
20260907T145056Z,9206,34135100479,0,0,0,68,1,78,workflow_dispatch
20260907T145557Z,9207,34135541856,0,0,0,72,2,91,workflow_dispatch
20260907T150058Z,9208,34135972758,0,0,0,70,1,72,workflow_dispatch
20260907T150604Z,9209,34136419831,0,0,0,72,1,91,workflow_dispatch
20260907T151057Z,9210,34136869400,0,0,0,68,1,75,workflow_dispatch
20260907T151605Z,9211,34137321601,0,0,0,71,1,82,workflow_dispatch
20260907T152102Z,9212,34137756940,0,0,0,72,1,91,workflow_dispatch
20260907T152604Z,9213,34138190036,0,0,0,69,2,85,workflow_dispatch
20260907T153059Z,9214,34138620624,0,0,0,68,0,74,workflow_dispatch
20260907T153602Z,9215,34139046850,0,0,0,71,1,31,workflow_dispatch
20260907T154101Z,9216,34139465567,0,0,0,71,2,36,workflow_dispatch
20260907T154602Z,9217,34139880605,0,0,0,72,1,33,workflow_dispatch
20260907T155058Z,9218,34140300271,0,0,0,68,1,17,workflow_dispatch
20260907T155554Z,9219,34140709575,0,0,0,68,1,15,workflow_dispatch
20260907T160102Z,9220,34141109059,0,0,0,68,1,17,workflow_dispatch
20260907T160558Z,9221,34141527321,0,0,0,69,1,19,workflow_dispatch
20260907T161102Z,9222,34141946156,0,0,0,70,1,22,workflow_dispatch
20260907T161602Z,9223,34142364225,0,0,0,68,1,21,workflow_dispatch
20260907T162058Z,9224,34142760421,0,0,0,46,0,17,workflow_dispatch
20260907T162559Z,9225,34143159153,0,0,0,50,1,26,workflow_dispatch
20260907T163104Z,9226,34143547172,0,0,0,48,2,25,workflow_dispatch
20260907T163600Z,9227,34143933605,0,0,0,26,1,25,workflow_dispatch
20260907T164059Z,9228,34144313719,0,0,0,27,1,24,workflow_dispatch
20260907T164600Z,9229,34144681552,0,0,0,26,1,25,workflow_dispatch
20260907T165056Z,9230,34145041576,0,0,0,1,1,17,workflow_dispatch
20260907T165559Z,9231,34145392377,0,0,0,1,1,17,workflow_dispatch
20260907T170101Z,9232,34145732088,0,0,0,2,1,21,workflow_dispatch
20260907T170557Z,9233,34146092818,0,0,0,3,1,22,workflow_dispatch
20260907T171056Z,9234,34146452107,0,0,0,2,2,23,workflow_dispatch
20260907T171600Z,9235,34146807667,0,0,0,2,1,20,workflow_dispatch
20260907T172058Z,9236,34147162815,0,0,0,2,1,19,workflow_dispatch
20260907T172558Z,9237,34147515044,0,0,0,3,1,25,workflow_dispatch
20260907T173241Z,9238,34147854457,0,0,0,1,1,17,workflow_dispatch
20260907T173604Z,9239,34148203630,0,0,0,3,1,26,workflow_dispatch
20260907T174057Z,9240,34148540877,0,0,0,2,1,17,workflow_dispatch
20260907T174601Z,9241,34148873327,0,0,0,3,1,28,workflow_dispatch
20260907T175054Z,9242,34149204946,0,0,0,3,0,20,workflow_dispatch
20260907T175556Z,9243,34149538714,0,0,0,1,1,18,workflow_dispatch
20260907T180059Z,9244,34149854970,0,0,0,1,1,17,workflow_dispatch
20260907T180600Z,9245,34150198112,0,0,0,2,1,18,workflow_dispatch
20260907T181059Z,9246,34150525934,0,0,0,3,1,20,workflow_dispatch
20260907T181559Z,9247,34150867423,0,0,0,3,1,22,workflow_dispatch
20260907T182100Z,9248,34151198725,0,0,0,4,1,17,workflow_dispatch
20260907T182556Z,9249,34151535203,0,0,0,2,1,15,workflow_dispatch
20260907T183059Z,9250,34151873909,0,0,0,2,1,21,workflow_dispatch
20260907T183552Z,9251,34152211765,0,0,0,1,1,14,workflow_dispatch
20260907T184056Z,9252,34152541851,0,0,0,1,1,20,workflow_dispatch
20260907T184556Z,9253,34152882670,0,0,0,2,1,21,workflow_dispatch
20260907T185059Z,9254,34153218204,0,0,0,2,1,23,workflow_dispatch
20260907T185556Z,9255,34153537063,0,0,0,2,0,18,workflow_dispatch
20260907T190100Z,9256,34153859171,0,0,0,1,1,17,workflow_dispatch
20260907T190555Z,9257,34154197290,0,0,0,2,1,17,workflow_dispatch
20260907T191058Z,9258,34154523371,0,0,0,2,1,19,workflow_dispatch
20260907T191603Z,9259,34154847926,0,0,0,3,1,27,workflow_dispatch
