run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260821T130057Z,7732,32484604599,0,0,0,3,1,0,workflow_dispatch
20260821T130703Z,7733,32485028784,0,0,0,2,1,0,workflow_dispatch
20260821T131053Z,7734,32485436610,0,0,0,1,1,0,workflow_dispatch
20260821T131602Z,7735,32485858507,0,0,0,3,1,0,workflow_dispatch
20260821T132301Z,7736,32486284431,0,0,0,4,1,0,workflow_dispatch
20260821T132552Z,7737,32486721595,0,0,0,2,1,0,workflow_dispatch
20260821T133332Z,7738,32487159122,0,0,0,0,0,0,workflow_dispatch
20260821T133622Z,7739,32487600554,0,0,0,217,0,0,workflow_dispatch
20260821T134612Z,7741,32488470325,0,0,0,0,0,0,workflow_dispatch
20260821T135615Z,7743,32489358900,0,0,0,0,0,0,workflow_dispatch
20260821T140131Z,7744,32489804534,0,0,0,3,4,0,workflow_dispatch
20260821T140640Z,7745,32490223904,0,0,0,3,5,0,workflow_dispatch
20260821T141054Z,7746,32490667789,0,0,0,3,3,0,workflow_dispatch
20260821T141554Z,7747,32491116190,0,0,0,4,8,0,workflow_dispatch
20260821T142210Z,7748,32491570356,0,0,0,2,4,0,workflow_dispatch
20260821T142550Z,7749,32492018521,0,0,0,2,3,0,workflow_dispatch
20260821T143053Z,7750,32492467254,0,0,0,3,5,0,workflow_dispatch
20260821T143554Z,7751,32492918480,0,0,0,4,4,0,workflow_dispatch
20260821T144052Z,7752,32493365511,0,0,0,2,3,0,workflow_dispatch
20260821T144555Z,7753,32493818324,0,0,0,3,5,0,workflow_dispatch
